####################################################################################################
# KET QUA GIAI PHUONG TRINH SEMICONDUCTOR BLOCH EQUATIONS (SBE)
####################################################################################################

# ====================================================================
# THAM SO DAU VAO
# ====================================================================

# --- THAM SO TINH TOAN ---
# N (So diem luoi nang luong)  = 1000
# epsilon_max (Nang luong max) = 300 meV
# delta_epsilon (Buoc luoi)    = 0.3 meV
# dt (Buoc thoi gian)          = 2 fs
# t_max (Thoi gian mo phong)   = 1000 fs
#
# --- THAM SO VAT LY HE BAN DAN ---
# a_0 (Ban kinh Bohr Exciton)  = 125 angstrom
# E_R (Nang luong Rydberg)     = 4.2 meV
# T_2 (Thoi gian dephasing)    = 200 fs
# hbar (Hang so Planck thu gon) = 658.5 meV*fs
#
# --- THAM SO KICH THICH LASER ---
# chi_0 (Tan so Rabi dinh)     = 0.1
# Delta_0 (Do lech pha/Detuning)= 100 meV
# delta_t (Do rong xung laser) = 50 fs

####################################################################################################

#              t             N_e             N_h    Re_P for abs    Im_P for abs             |P|             E_t 
    7.640000e+02     5.725326e+01     5.725326e+01    -2.687626e-06    -1.022445e-05     1.062817e+01    3.995943e-103
    7.660000e+02     5.725326e+01     5.725326e+01     5.256277e-07    -1.043540e-05     1.052242e+01    1.175013e-103
    7.680000e+02     5.725326e+01     5.725326e+01     3.643920e-06    -9.617168e-06     1.041772e+01    3.444107e-104
    7.700000e+02     5.725326e+01     5.725326e+01     6.372380e-06    -7.878995e-06     1.031407e+01    1.006284e-104
    7.720000e+02     5.725326e+01     5.725326e+01     8.452040e-06    -5.418195e-06     1.021144e+01    2.930725e-105
    7.740000e+02     5.725326e+01     5.725326e+01     9.685103e-06    -2.495143e-06     1.010984e+01    8.508237e-106
    7.760000e+02     5.725326e+01     5.725326e+01     9.956073e-06     5.961226e-07     1.000924e+01    2.462150e-106
    7.780000e+02     5.725326e+01     5.725326e+01     9.245623e-06     3.557694e-06     9.909650e+00    7.102308e-107
    7.800000e+02     5.725326e+01     5.725326e+01     7.634484e-06     6.114930e-06     9.811048e+00    2.042184e-107
    7.820000e+02     5.725326e+01     5.725326e+01     5.295829e-06     8.039038e-06     9.713428e+00    5.853296e-108
    7.840000e+02     5.725326e+01     5.725326e+01     2.476430e-06     9.164322e-06     9.616778e+00    1.672308e-108
    7.860000e+02     5.725326e+01     5.725326e+01    -5.311916e-07     9.399969e-06     9.521090e+00    4.762582e-109
    7.880000e+02     5.725326e+01     5.725326e+01    -3.421790e-06     8.736402e-06     9.426355e+00    1.352007e-109
    7.900000e+02     5.725326e+01     5.725326e+01    -5.910906e-06     7.246007e-06     9.332562e+00    3.825829e-110
    7.920000e+02     5.725326e+01     5.725326e+01    -7.764308e-06     5.077745e-06     9.239702e+00    1.079152e-110
    7.940000e+02     5.725326e+01     5.725326e+01    -8.819817e-06     2.445131e-06     9.147766e+00    3.034238e-111
    7.960000e+02     5.725326e+01     5.725326e+01    -8.999576e-06    -3.925120e-07     9.056745e+00    8.504074e-112
    7.980000e+02     5.725326e+01     5.725326e+01    -8.312554e-06    -3.154657e-06     8.966630e+00    2.375826e-112
    8.000000e+02     5.725326e+01     5.725326e+01    -6.848482e-06    -5.567991e-06     8.877411e+00    6.616261e-113
    8.020000e+02     5.725326e+01     5.725326e+01    -4.765226e-06    -7.395454e-06     8.789080e+00    1.836626e-113
    8.040000e+02     5.725326e+01     5.725326e+01    -2.271794e-06    -8.462086e-06     8.701628e+00    5.082054e-114
    8.060000e+02     5.725326e+01     5.725326e+01     3.912236e-07    -8.673945e-06     8.615046e+00    1.401742e-114
    8.080000e+02     5.725326e+01     5.725326e+01     2.972444e-06    -8.027302e-06     8.529325e+00    3.853958e-115
    8.100000e+02     5.725326e+01     5.725326e+01     5.230821e-06    -6.606879e-06     8.444458e+00    1.056224e-115
    8.120000e+02     5.725326e+01     5.725326e+01     6.956267e-06    -4.573708e-06     8.360435e+00    2.885464e-116
    8.140000e+02     5.725326e+01     5.725326e+01     7.988661e-06    -2.144837e-06     8.277248e+00    7.857518e-117
    8.160000e+02     5.725326e+01     5.725326e+01     8.233637e-06     4.318248e-07     8.194888e+00    2.132875e-117
    8.180000e+02     5.725326e+01     5.725326e+01     7.673221e-06     2.903896e-06     8.113348e+00    5.771061e-118
    8.200000e+02     5.725326e+01     5.725326e+01     6.369361e-06     5.038980e-06     8.032620e+00    1.556525e-118
    8.220000e+02     5.725326e+01     5.725326e+01     4.459006e-06     6.644919e-06     7.952695e+00    4.184725e-119
    8.240000e+02     5.725326e+01     5.725326e+01     2.140470e-06     7.584667e-06     7.873564e+00    1.121471e-119
    8.260000e+02     5.725326e+01     5.725326e+01    -3.477671e-07     7.785534e-06     7.795222e+00    2.995844e-120
    8.280000e+02     5.725326e+01     5.725326e+01    -2.753270e-06     7.243055e-06     7.717659e+00    7.977389e-121
    8.300000e+02     5.725326e+01     5.725326e+01    -4.837366e-06     6.019884e-06     7.640867e+00    2.117447e-121
    8.320000e+02     5.725326e+01     5.725326e+01    -6.400586e-06     4.239951e-06     7.564840e+00    5.602407e-122
    8.340000e+02     5.725326e+01     5.725326e+01    -7.302493e-06     2.077976e-06     7.489569e+00    1.477566e-122
    8.360000e+02     5.725326e+01     5.725326e+01    -7.473675e-06    -2.555428e-07     7.415047e+00    3.884450e-123
    8.380000e+02     5.725326e+01     5.725326e+01    -6.919117e-06    -2.533326e-06     7.341267e+00    1.017940e-123
    8.400000e+02     5.725326e+01     5.725326e+01    -5.713518e-06    -4.533105e-06     7.268220e+00    2.659043e-124
    8.420000e+02     5.725326e+01     5.725326e+01    -3.990180e-06    -6.060180e-06     7.195901e+00    6.923708e-125
    8.440000e+02     5.725326e+01     5.725326e+01    -1.925555e-06    -6.968112e-06     7.124301e+00    1.797059e-125
    8.460000e+02     5.725326e+01     5.725326e+01     2.784873e-07    -7.174701e-06     7.053414e+00    4.649393e-126
    8.480000e+02     5.725326e+01     5.725326e+01     2.413021e-06    -6.670839e-06     6.983232e+00    1.199058e-126
    8.500000e+02     5.725326e+01     5.725326e+01     4.279875e-06    -5.520771e-06     6.913748e+00    3.082441e-127
    8.520000e+02     5.725326e+01     5.725326e+01     5.708116e-06    -3.853674e-06     6.844955e+00    7.898768e-128
    8.540000e+02     5.725326e+01     5.725326e+01     6.568509e-06    -1.847853e-06     6.776847e+00    2.017596e-128
    8.560000e+02     5.725326e+01     5.725326e+01     6.785113e-06     2.900125e-07     6.709417e+00    5.137116e-129
    8.580000e+02     5.725326e+01     5.725326e+01     6.342967e-06     2.347551e-06     6.642658e+00    1.303812e-129
    8.600000e+02     5.725326e+01     5.725326e+01     5.290664e-06     4.128337e-06     6.576563e+00    3.298530e-130
    8.620000e+02     5.725326e+01     5.725326e+01     3.736842e-06     5.470096e-06     6.511125e+00    8.318335e-131
    8.640000e+02     5.725326e+01     5.725326e+01     1.840185e-06     6.257988e-06     6.446339e+00    2.091041e-131
    8.660000e+02     5.725326e+01     5.725326e+01    -2.065386e-07     6.432449e-06     6.382197e+00    5.239611e-132
    8.680000e+02     5.725326e+01     5.725326e+01    -2.196834e-06     5.991766e-06     6.318694e+00    1.308717e-132
    8.700000e+02     5.725326e+01     5.725326e+01    -3.932775e-06     4.990006e-06     6.255822e+00    3.258387e-133
    8.720000e+02     5.725326e+01     5.725326e+01    -5.246290e-06     3.530937e-06     6.193576e+00    8.086673e-134
    8.740000e+02     5.725326e+01     5.725326e+01    -6.016585e-06     1.758519e-06     6.131950e+00    2.000540e-134
    8.760000e+02     5.725326e+01     5.725326e+01    -6.181494e-06    -1.556377e-07     6.070936e+00    4.933272e-135
    8.780000e+02     5.725326e+01     5.725326e+01    -5.741598e-06    -2.027324e-06     6.010530e+00    1.212643e-135
    8.800000e+02     5.725326e+01     5.725326e+01    -4.757165e-06    -3.676548e-06     5.950724e+00    2.971264e-136
    8.820000e+02     5.725326e+01     5.725326e+01    -3.339006e-06    -4.944867e-06     5.891514e+00    7.257044e-137
    8.840000e+02     5.725326e+01     5.725326e+01    -1.635010e-06    -5.711512e-06     5.832893e+00    1.766805e-137
    8.860000e+02     5.725326e+01     5.725326e+01     1.856277e-07    -5.906322e-06     5.774855e+00    4.287731e-138
    8.880000e+02     5.725326e+01     5.725326e+01     1.948684e-06    -5.517574e-06     5.717395e+00    1.037234e-138
    8.900000e+02     5.725326e+01     5.725326e+01     3.490317e-06    -4.593336e-06     5.660506e+00    2.501131e-139
    8.920000e+02     5.725326e+01     5.725326e+01     4.670708e-06    -3.235874e-06     5.604183e+00    6.011822e-140
    8.940000e+02     5.725326e+01     5.725326e+01     5.385362e-06    -1.589754e-06     5.548421e+00    1.440410e-140
    8.960000e+02     5.725326e+01     5.725326e+01     5.573648e-06     1.747380e-07     5.493214e+00    3.440143e-141
    8.980000e+02     5.725326e+01     5.725326e+01     5.224089e-06     1.880510e-06     5.438556e+00    8.189871e-142
    9.000000e+02     5.725326e+01     5.725326e+01     4.375826e-06     3.362345e-06     5.384442e+00    1.943515e-142
    9.020000e+02     5.725326e+01     5.725326e+01     3.115702e-06     4.483063e-06     5.330866e+00    4.597365e-143
    9.040000e+02     5.725326e+01     5.725326e+01     1.570669e-06     5.145536e-06     5.277823e+00    1.084027e-143
    9.060000e+02     5.725326e+01     5.725326e+01    -1.042795e-07     5.299743e-06     5.225309e+00    2.547897e-144
    9.080000e+02     5.725326e+01     5.725326e+01    -1.741719e-06     4.944863e-06     5.173316e+00    5.969442e-145
    9.100000e+02     5.725326e+01     5.725326e+01    -3.179320e-06     4.126945e-06     5.121841e+00    1.394106e-145
    9.120000e+02     5.725326e+01     5.725326e+01    -4.277154e-06     2.932974e-06     5.070878e+00    3.245400e-146
    9.140000e+02     5.725326e+01     5.725326e+01    -4.932481e-06     1.482148e-06     5.020423e+00    7.530968e-147
    9.160000e+02     5.725326e+01     5.725326e+01    -5.090055e-06    -8.492902e-08     4.970469e+00    1.741982e-147
    9.180000e+02     5.725326e+01     5.725326e+01    -4.746663e-06    -1.618560e-06     4.921012e+00    4.016491e-148
    9.200000e+02     5.725326e+01     5.725326e+01    -3.949539e-06    -2.973161e-06     4.872048e+00    9.231243e-149
    9.220000e+02     5.725326e+01     5.725326e+01    -2.789287e-06    -4.020578e-06     4.823570e+00    2.114871e-149
    9.240000e+02     5.725326e+01     5.725326e+01    -1.388627e-06    -4.662438e-06     4.775575e+00    4.829673e-150
    9.260000e+02     5.725326e+01     5.725326e+01     1.112561e-07    -4.840243e-06     4.728058e+00    1.099416e-150
    9.280000e+02     5.725326e+01     5.725326e+01     1.565022e-06    -4.541828e-06     4.681013e+00    2.494689e-151
    9.300000e+02     5.725326e+01     5.725326e+01     2.836655e-06    -3.803075e-06     4.634437e+00    5.642623e-152
    9.320000e+02     5.725326e+01     5.725326e+01     3.811084e-06    -2.704287e-06     4.588324e+00    1.272202e-152
    9.340000e+02     5.725326e+01     5.725326e+01     4.403360e-06    -1.361425e-06     4.542669e+00    2.859178e-153
    9.360000e+02     5.725326e+01     5.725326e+01     4.565092e-06     8.678261e-08     4.497469e+00    6.405258e-154
    9.380000e+02     5.725326e+01     5.725326e+01     4.287984e-06     1.494167e-06     4.452719e+00    1.430350e-154
    9.400000e+02     5.725326e+01     5.725326e+01     3.604326e-06     2.722824e-06     4.408414e+00    3.183892e-155
    9.420000e+02     5.725326e+01     5.725326e+01     2.584249e-06     3.657169e-06     4.364550e+00    7.064551e-156
    9.440000e+02     5.725326e+01     5.725326e+01     1.329645e-06     4.214726e-06     4.321122e+00    1.562504e-156
    9.460000e+02     5.725326e+01     5.725326e+01    -3.512083e-08     4.352662e-06     4.278127e+00    3.444830e-157
    9.480000e+02     5.725326e+01     5.725326e+01    -1.375149e-06     4.069835e-06     4.235559e+00    7.570504e-158
    9.500000e+02     5.725326e+01     5.725326e+01    -2.558579e-06     3.404706e-06     4.193414e+00    1.658410e-158
    9.520000e+02     5.725326e+01     5.725326e+01    -3.470306e-06     2.429892e-06     4.151690e+00    3.621342e-159
    9.540000e+02     5.725326e+01     5.725326e+01    -4.024136e-06     1.244281e-06     4.110380e+00    7.882379e-160
    9.560000e+02     5.725326e+01     5.725326e+01    -4.171754e-06    -3.645234e-08     4.069481e+00    1.710233e-160
    9.580000e+02     5.725326e+01     5.725326e+01    -3.907268e-06    -1.290199e-06     4.028989e+00    3.698824e-161
    9.600000e+02     5.725326e+01     5.725326e+01    -3.266789e-06    -2.399050e-06     3.988901e+00    7.974109e-162
    9.620000e+02     5.725326e+01     5.725326e+01    -2.323232e-06    -3.259649e-06     3.949211e+00    1.713606e-162
    9.640000e+02     5.725326e+01     5.725326e+01    -1.177284e-06    -3.792595e-06     3.909915e+00    3.670710e-163
    9.660000e+02     5.725326e+01     5.725326e+01     5.407786e-08    -3.950101e-06     3.871011e+00    7.837894e-164
    9.680000e+02     5.725326e+01     5.725326e+01     1.249932e-06    -3.721012e-06     3.832494e+00    1.668242e-164
    9.700000e+02     5.725326e+01     5.725326e+01     2.297184e-06    -3.132394e-06     3.794361e+00    3.539393e-165
    9.720000e+02     5.725326e+01     5.725326e+01     3.100640e-06    -2.247134e-06     3.756606e+00    7.485294e-166
    9.740000e+02     5.725326e+01     5.725326e+01     3.590734e-06    -1.157551e-06     3.719228e+00    1.577972e-166
    9.760000e+02     5.725326e+01     5.725326e+01     3.728591e-06     2.443774e-08     3.682221e+00    3.315888e-167
    9.780000e+02     5.725326e+01     5.725326e+01     3.508412e-06     1.179434e-06     3.645583e+00    6.945615e-168
    9.800000e+02     5.725326e+01     5.725326e+01     2.957261e-06     2.193414e-06     3.609309e+00    1.450213e-168
    9.820000e+02     5.725326e+01     5.725326e+01     2.132346e-06     2.969654e-06     3.573396e+00    3.018306e-169
    9.840000e+02     5.725326e+01     5.725326e+01     1.115887e-06     3.438232e-06     3.537840e+00    6.261882e-170
    9.860000e+02     5.725326e+01     5.725326e+01     7.763415e-09     3.562080e-06     3.502638e+00    1.294961e-170
    9.880000e+02     5.725326e+01     5.725326e+01    -1.083714e-06     3.339147e-06     3.467787e+00    2.669432e-171
    9.900000e+02     5.725326e+01     5.725326e+01    -2.052232e-06     2.800826e-06     3.433282e+00    5.485185e-172
    9.920000e+02     5.725326e+01     5.725326e+01    -2.804149e-06     2.007248e-06     3.399120e+00    1.123502e-172
    9.940000e+02     5.725326e+01     5.725326e+01    -3.268200e-06     1.040324e-06     3.365299e+00    2.293860e-173
    9.960000e+02     5.725326e+01     5.725326e+01    -3.402983e-06    -4.568107e-09     3.331814e+00    4.668422e-174
    9.980000e+02     5.725326e+01     5.725326e+01    -3.201180e-06    -1.027460e-06     3.298662e+00    9.470732e-175
    1.000000e+03     5.725326e+01     5.725326e+01    -2.689884e-06    -1.932581e-06     3.265840e+00    1.915170e-175
