# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    629   6.290000000   0.615545105   1.890981605
    630   6.300000000   0.633978753   1.795340556
    631   6.310000000   0.651444032   1.697334440
    632   6.320000000   0.667918085   1.597121381
    633   6.330000000   0.683379625   1.494858016
    634   6.340000000   0.697808927   1.390699233
    635   6.350000000   0.711187802   1.284797979
    636   6.360000000   0.723499581   1.177305123
    637   6.370000000   0.734729095   1.068369392
    638   6.380000000   0.744862648   0.958137348
    639   6.390000000   0.753888002   0.846753433
    640   6.400000000   0.761794352   0.734360055
    641   6.410000000   0.768572307   0.621097723
    642   6.420000000   0.774213872   0.507105222
    643   6.430000000   0.778712435   0.392519820
    644   6.440000000   0.782062746   0.277477510
    645   6.450000000   0.784260912   0.162113274
    646   6.460000000   0.785304386   0.046561366
    647   6.470000000   0.785191960  -0.069044387
    648   6.480000000   0.783923764  -0.184570285
    649   6.490000000   0.781501267  -0.299882443
    650   6.500000000   0.777927276  -0.414846487
    651   6.510000000   0.773205948  -0.529327260
    652   6.520000000   0.767342795  -0.643188541
    653   6.530000000   0.760344700  -0.756292785
    654   6.540000000   0.752219927  -0.868500888
    655   6.550000000   0.742978139  -0.979671984
    656   6.560000000   0.732630419  -1.089663277
    657   6.570000000   0.721189289  -1.198329920
    658   6.580000000   0.708668726  -1.305524929
    659   6.590000000   0.695084193  -1.411099161
    660   6.600000000   0.680452650  -1.514901332
    661   6.610000000   0.664792584  -1.616778107
    662   6.620000000   0.648124024  -1.716574240
    663   6.630000000   0.630468558  -1.814132782
    664   6.640000000   0.611849355  -1.909295356
    665   6.650000000   0.592291170  -2.001902491
    666   6.660000000   0.571820357  -2.091794024
    667   6.670000000   0.550464876  -2.178809577
    668   6.680000000   0.528254287  -2.262789075
    669   6.690000000   0.505219746  -2.343573349
    670   6.700000000   0.481393997  -2.421004774
    671   6.710000000   0.456811346  -2.494927969
    672   6.720000000   0.431507641  -2.565190538
    673   6.730000000   0.405520234  -2.631643846
    674   6.740000000   0.378887943  -2.694143831
    675   6.750000000   0.351650999  -2.752551822
    676   6.760000000   0.323850990  -2.806735381
    677   6.770000000   0.295530793  -2.856569137
    678   6.780000000   0.266734500  -2.901935603
    679   6.790000000   0.237507337  -2.942725979
    680   6.800000000   0.207895568  -2.978840913
    681   6.810000000   0.177946403  -3.010191217
    682   6.820000000   0.147707890  -3.036698528
    683   6.830000000   0.117228802  -3.058295895
    684   6.840000000   0.086558525  -3.074928299
    685   6.850000000   0.055746931  -3.086553076
    686   6.860000000   0.024844258  -3.093140257
    687   6.870000000  -0.006099022  -3.094672805
    688   6.880000000  -0.037032333  -3.091146751
    689   6.890000000  -0.067905123  -3.082571223
    690   6.900000000  -0.098666997  -3.068968379
    691   6.910000000  -0.129267847  -3.050373225
    692   6.920000000  -0.159657976  -3.026833340
    693   6.930000000  -0.189788228  -2.998408503
    694   6.940000000  -0.219610099  -2.965170228
    695   6.950000000  -0.249075860  -2.927201220
    696   6.960000000  -0.278138663  -2.884594755
    697   6.970000000  -0.306752639  -2.837453997
    698   6.980000000  -0.334873001  -2.785891264
    699   6.990000000  -0.362456125  -2.730027246
    700   7.000000000  -0.389459634  -2.669990201
    701   7.010000000  -0.415842467  -2.605915122
    702   7.020000000  -0.441564944  -2.537942904
    703   7.030000000  -0.466588820  -2.466219511
    704   7.040000000  -0.490877330  -2.390895153
    705   7.050000000  -0.514395231  -2.312123495
    706   7.060000000  -0.537108829  -2.230060889
    707   7.070000000  -0.558986005  -2.144865648
    708   7.080000000  -0.579996231  -2.056697373
    709   7.090000000  -0.600110576  -1.965716325
    710   7.100000000  -0.619301716  -1.872082859
    711   7.110000000  -0.637543925  -1.775956915
    712   7.120000000  -0.654813076  -1.677497579
    713   7.130000000  -0.671086625  -1.576862702
    714   7.140000000  -0.686343599  -1.474208590
    715   7.150000000  -0.700564581  -1.369689757
    716   7.160000000  -0.713731687  -1.263458743
    717   7.170000000  -0.725828550  -1.155665995
    718   7.180000000  -0.736840295  -1.046459806
    719   7.190000000  -0.746753521  -0.935986310
    720   7.200000000  -0.755556277  -0.824389535
    721   7.210000000  -0.763238041  -0.711811497
    722   7.220000000  -0.769789704  -0.598392346
    723   7.230000000  -0.775203546  -0.484270546
    724   7.240000000  -0.779473229  -0.369583090
    725   7.250000000  -0.782593775  -0.254465748
    726   7.260000000  -0.784561560  -0.139053334
    727   7.270000000  -0.785374305  -0.023479992
    728   7.280000000  -0.785031070   0.092120502
    729   7.290000000  -0.783532250   0.207614433
    730   7.300000000  -0.780879583   0.322867844
    731   7.310000000  -0.777076144   0.437746229
    732   7.320000000  -0.772126359   0.552114238
    733   7.330000000  -0.766036015   0.665835408
    734   7.340000000  -0.758812267   0.778771900
    735   7.350000000  -0.750463657   0.890784272
    736   7.360000000  -0.741000132   1.001731285
    737   7.370000000  -0.730433060   1.111469744
    738   7.380000000  -0.718775250   1.219854378
    739   7.390000000  -0.706040976   1.326737774
    740   7.400000000  -0.692245997   1.431970357
    741   7.410000000  -0.677407578   1.535400425
    742   7.420000000  -0.661544510   1.636874248
    743   7.430000000  -0.644677132   1.736236222
    744   7.440000000  -0.626827349   1.833329089
    745   7.450000000  -0.608018643   1.927994223
    746   7.460000000  -0.588276090   2.020071981
    747   7.470000000  -0.567626363   2.109402119
    748   7.480000000  -0.546097741   2.195824273
    749   7.490000000  -0.523720104   2.279178503
    750   7.500000000  -0.500524928   2.359305892
    751   7.510000000  -0.476545268   2.436049207
    752   7.520000000  -0.451815741   2.509253602
    753   7.530000000  -0.426372499   2.578767369
    754   7.540000000  -0.400253190   2.644442722
    755   7.550000000  -0.373496918   2.706136606
    756   7.560000000  -0.346144190   2.763711531
    757   7.570000000  -0.318236856   2.817036402
    758   7.580000000  -0.289818043   2.865987356
    759   7.590000000  -0.260932077   2.910448579
    760   7.600000000  -0.231624396   2.950313097
    761   7.610000000  -0.201941464   2.985483532
    762   7.620000000  -0.171930666   3.015872807
    763   7.630000000  -0.141640202   3.041404791
    764   7.640000000  -0.111118979   3.062014879
    765   7.650000000  -0.080416489   3.077650487
    766   7.660000000  -0.049582687   3.088271461
    767   7.670000000  -0.018667869   3.093850398
    768   7.680000000   0.012277463   3.094372863
    769   7.690000000   0.043202726   3.089837503
    770   7.700000000   0.074057389   3.080256056
    771   7.710000000   0.104791106   3.065653263
    772   7.720000000   0.135353839   3.046066666
    773   7.730000000   0.165695991   3.021546312
    774   7.740000000   0.195768524   2.992154363
    775   7.750000000   0.225523083   2.957964613
    776   7.760000000   0.254912104   2.919061929
    777   7.770000000   0.283888927   2.875541619
    778   7.780000000   0.312407892   2.827508733
    779   7.790000000   0.340424438   2.775077326
    780   7.800000000   0.367895183   2.718369663
    781   7.810000000   0.394778007   2.657515413
    782   7.820000000   0.421032121   2.592650815
    783   7.830000000   0.446618127   2.523917843
    784   7.840000000   0.471498072   2.451463372
    785   7.850000000   0.495635492   2.375438365
    786   7.860000000   0.518995451   2.295997084
    787   7.870000000   0.541544568   2.213296329
    788   7.880000000   0.563251040   2.127494722
    789   7.890000000   0.584084658   2.038752045
    790   7.900000000   0.604016811   1.947228620
    791   7.910000000   0.623020495   1.853084758
    792   7.920000000   0.641070304   1.756480262
    793   7.930000000   0.658142427   1.657573999
    794   7.940000000   0.674214636   1.556523535
    795   7.950000000   0.689266271   1.453484836
    796   7.960000000   0.703278219   1.348612033
    797   7.970000000   0.716232905   1.242057258
    798   7.980000000   0.728114258   1.133970530
    799   7.990000000   0.738907702   1.024499707
    800   8.000000000   0.748600124   0.913790500
    801   8.010000000   0.757179862   0.801986525
    802   8.020000000   0.764636678   0.689229413
    803   8.030000000   0.770961740   0.575658962
    804   8.040000000   0.776147607   0.461413323
    805   8.050000000   0.780188211   0.346629225
    806   8.060000000   0.783078848   0.231442224
    807   8.070000000   0.784816162   0.115986978
    808   8.080000000   0.785398140   0.000397534
    809   8.090000000   0.784824111  -0.115192370
    810   8.100000000   0.783094737  -0.230648996
    811   8.110000000   0.780212022  -0.345838300
    812   8.120000000   0.776179311  -0.460625631
    813   8.130000000   0.771001301  -0.574875438
    814   8.140000000   0.764684050  -0.688451003
    815   8.150000000   0.757234989  -0.801214184
    816   8.160000000   0.748662940  -0.913025195
    817   8.170000000   0.738978131  -1.023742419
    818   8.180000000   0.728192216  -1.133222252
    819   8.190000000   0.716318296  -1.241319002
    820   8.200000000   0.703370939  -1.347884822
    821   8.210000000   0.689366202  -1.452769708
    822   8.220000000   0.674321655  -1.555821545
    823   8.230000000   0.658256395  -1.656886212
    824   8.240000000   0.641191074  -1.755807757
    825   8.250000000   0.623147909  -1.852428624
    826   8.260000000   0.604150701  -1.946589952
    827   8.270000000   0.584224842  -2.038131945
    828   8.280000000   0.563397328  -2.126894293
    829   8.290000000   0.541696757  -2.212716672
    830   8.300000000   0.519153328  -2.295439296
    831   8.310000000   0.495798833  -2.374903530
    832   8.320000000   0.471666642  -2.450952560
    833   8.330000000   0.446791681  -2.523432105
    834   8.340000000   0.421210403  -2.592191177
    835   8.350000000   0.394960750  -2.657082869
    836   8.360000000   0.368082112  -2.717965170
    837   8.370000000   0.340615268  -2.774701800
    838   8.380000000   0.312602329  -2.827163041
    839   8.390000000   0.284086668  -2.875226575
    840   8.400000000   0.255112839  -2.918778288
    841   8.410000000   0.225726494  -2.957713064
    842   8.420000000   0.195974288  -2.991935527
    843   8.430000000   0.165903777  -3.021360735
    844   8.440000000   0.135563313  -3.045914817
    845   8.450000000   0.105001928  -3.065535529
    846   8.460000000   0.074269217  -3.080172738
    847   8.470000000   0.043415213  -3.089788816
    848   8.480000000   0.012490264  -3.094358933
    849   8.490000000  -0.018455103  -3.093871261
    850   8.500000000  -0.049370304  -3.088327063
    851   8.510000000  -0.080204834  -3.077740684
    852   8.520000000  -0.110908398  -3.062139440
    853   8.530000000  -0.141431037  -3.041563396
    854   8.540000000  -0.171723256  -3.016065052
    855   8.550000000  -0.201736143  -2.985708934
    856   8.560000000  -0.231421493  -2.950571094
    857   8.570000000  -0.260731913  -2.910738536
    858   8.580000000  -0.289620936  -2.866308570
    859   8.590000000  -0.318043114  -2.817388106
    860   8.600000000  -0.345954114  -2.764092900
    861   8.610000000  -0.373310801  -2.706546764
    862   8.620000000  -0.400071314  -2.644880743
    863   8.630000000  -0.426195139  -2.579232289
    864   8.640000000  -0.451643161  -2.509744419
    865   8.650000000  -0.476377721  -2.436564890
    866   8.660000000  -0.500362657  -2.359845387
    867   8.670000000  -0.523563343  -2.279740736
    868   8.680000000  -0.545946711  -2.196408156
    869   8.690000000  -0.567481276  -2.110006555
    870   8.700000000  -0.588137145  -2.020695867
    871   8.710000000  -0.607886030  -1.928636457
    872   8.720000000  -0.626701245  -1.833988571
    873   8.730000000  -0.644557705  -1.736911857
    874   8.740000000  -0.661431915  -1.637564950
    875   8.750000000  -0.677301961  -1.536105117
    876   8.760000000  -0.692147493  -1.432687975
    877   8.770000000  -0.705949708  -1.327467268
    878   8.780000000  -0.718691332  -1.220594711
    879   8.790000000  -0.730356595  -1.112219896
    880   8.800000000  -0.740931214  -1.002490249
    881   8.810000000  -0.750402368  -0.891551055
    882   8.820000000  -0.758758681  -0.779545526
    883   8.830000000  -0.765990195  -0.666614912
    884   8.840000000  -0.772088360  -0.552898666
    885   8.850000000  -0.777046009  -0.438534638
    886   8.860000000  -0.780857349  -0.323659300
    887   8.870000000  -0.783517942  -0.208408008
    888   8.880000000  -0.785024704  -0.092915273
    889   8.890000000  -0.785375889   0.022684944
    890   8.900000000  -0.784571093   0.138258928
    891   8.910000000  -0.782611244   0.253672907
    892   8.920000000  -0.779498615   0.368792737
    893   8.930000000  -0.775236819   0.483483611
    894   8.940000000  -0.769830825   0.597609767
    895   8.950000000  -0.763286963   0.711034220
    896   8.960000000  -0.755612941   0.823618519
    897   8.970000000  -0.746817860   0.935222525
    898   8.980000000  -0.736912231   1.045704235
    899   8.990000000  -0.725907996   1.154919635
    900   9.000000000  -0.713818547   1.262722607
    901   9.010000000  -0.700658746   1.368964871
    902   9.020000000  -0.686444953   1.473495997
    903   9.030000000  -0.671195039   1.576163458
    904   9.040000000  -0.654928411   1.676812753
    905   9.050000000  -0.637666032   1.775287587
    906   9.060000000  -0.619430434   1.871430119
    907   9.070000000  -0.600245735   1.965081271
    908   9.080000000  -0.580137647   2.056081106
    909   9.090000000  -0.559133485   2.144269272
    910   9.100000000  -0.537262168   2.229485504
    911   9.110000000  -0.514554214   2.311570196
    912   9.120000000  -0.491041731   2.390365022
    913   9.130000000  -0.466758402   2.465713614
    914   9.140000000  -0.441739460   2.537462289
    915   9.150000000  -0.416021658   2.605460807
    916   9.160000000  -0.389643233   2.669563173
    917   9.170000000  -0.362643854   2.729628456
    918   9.180000000  -0.335064572   2.785521617
    919   9.190000000  -0.306947758   2.837114351
    920   9.200000000  -0.278337025   2.884285912
    921   9.210000000  -0.249277154   2.926923923
    922   9.220000000  -0.219814005   2.964925153
    923   9.230000000  -0.189994420   2.998196255
    924   9.240000000  -0.159866125   3.026654451
    925   9.250000000  -0.129477616   3.050228147
    926   9.260000000  -0.098878046   3.068857483
    927   9.270000000  -0.068117109   3.082494793
    928   9.280000000  -0.037244910   3.091104984
    929   9.290000000  -0.006311843   3.094665810
    930   9.300000000   0.024631541   3.093168051
    931   9.310000000   0.055534666   3.086615587
    932   9.320000000   0.086347057   3.075025366
    933   9.330000000   0.117018477   3.058427268
    934   9.340000000   0.147499049   3.036863871
    935   9.350000000   0.177739384   3.010390111
    936   9.360000000   0.207690703   2.979072857
    937   9.370000000   0.237304954   2.942990398
    938   9.380000000   0.266534922   2.902231847
    939   9.390000000   0.295334333   2.856896489
    940   9.400000000   0.323657956   2.807093064
    941   9.410000000   0.351461690   2.752938998
    942   9.420000000   0.378702650   2.694559614
    943   9.430000000   0.405339238   2.632087304
    944   9.440000000   0.431331213   2.565660697
    945   9.450000000   0.456639749   2.495423822
    946   9.460000000   0.481227483   2.421525285
    947   9.470000000   0.505058556   2.344117459
    948   9.480000000   0.528098651   2.263355707
    949   9.490000000   0.550315015   2.179397640
    950   9.500000000   0.571676479   2.092402421
    951   9.510000000   0.592153472   2.002530118
    952   9.520000000   0.611718026   1.909941112
    953   9.530000000   0.630343773   1.814795567
    954   9.540000000   0.648005946   1.717252960
    955   9.550000000   0.664681369   1.617471677
    956   9.560000000   0.680348441   1.515608679
    957   9.570000000   0.694987121   1.411819224
    958   9.580000000   0.708578915   1.306256661
    959   9.590000000   0.721106848   1.199072286
    960   9.600000000   0.732555452   1.090415260
    961   9.610000000   0.742910735   0.980432580
    962   9.620000000   0.752160167   0.869269108
    963   9.630000000   0.760292657   0.757067655
    964   9.640000000   0.767298530   0.643969097
    965   9.650000000   0.773169512   0.530112551
    966   9.660000000   0.777898713   0.415635573
    967   9.670000000   0.781480610   0.300674390
    968   9.680000000   0.783911038   0.185364168
    969   9.690000000   0.785187178   0.069839283
    970   9.700000000   0.785307554  -0.045766377
    971   9.710000000   0.784272027  -0.161319111
    972   9.720000000   0.782081794  -0.276685095
    973   9.730000000   0.778739395  -0.391730078
    974   9.740000000   0.774248712  -0.506319085
    975   9.750000000   0.768614986  -0.620316130
    976   9.760000000   0.761844820  -0.733583954
    977   9.770000000   0.753946200  -0.845983784
    978   9.780000000   0.744928506  -0.957375125
    979   9.790000000   0.734802534  -1.067615580
    980   9.800000000   0.723580512  -1.176560724
    981   9.810000000   0.711276126  -1.284064006
    982   9.820000000   0.697904534  -1.389976718
    983   9.830000000   0.683482396  -1.494148003
    984   9.840000000   0.668027889  -1.596424928
    985   9.850000000   0.651560728  -1.696652619
    986   9.860000000   0.634102189  -1.794674450
    987   9.870000000   0.615675119  -1.890332306
    988   9.880000000   0.596303954  -1.983466904
    989   9.890000000   0.576014726  -2.073918188
    990   9.900000000   0.554835070  -2.161525781
    991   9.910000000   0.532794224  -2.246129502
    992   9.920000000   0.509923025  -2.327569948
    993   9.930000000   0.486253897  -2.405689130
    994   9.940000000   0.461820834  -2.480331157
    995   9.950000000   0.436659376  -2.551342968
    996   9.960000000   0.410806575  -2.618575110
    997   9.970000000   0.384300957  -2.681882531
    998   9.980000000   0.357182474  -2.741125410
    999   9.990000000   0.329492445  -2.796169985
   1000  10.000000000   0.301273494  -2.846889396
