# Giai phuong trinh vi phan
######################################################################
#      i             x         theta         omega
    633   6.330000000   0.523440432  -0.050876500
    634   6.340000000   0.522523197  -0.132548761
    635   6.350000000   0.520790082  -0.214033224
    636   6.360000000   0.518243544  -0.295214136
    637   6.370000000   0.514887197  -0.375975755
    638   6.380000000   0.510725813  -0.456202356
    639   6.390000000   0.505765319  -0.535778255
    640   6.400000000   0.500012802  -0.614587837
    641   6.410000000   0.493476502  -0.692515600
    642   6.420000000   0.486165814  -0.769446208
    643   6.430000000   0.478091286  -0.845264567
    644   6.440000000   0.469264613  -0.919855913
    645   6.450000000   0.459698639  -0.993105918
    646   6.460000000   0.449407346  -1.064900820
    647   6.470000000   0.438405850  -1.135127566
    648   6.480000000   0.426710396  -1.203673984
    649   6.490000000   0.414338342  -1.270428968
    650   6.500000000   0.401308155  -1.335282688
    651   6.510000000   0.387639388  -1.398126820
    652   6.520000000   0.373352673  -1.458854790
    653   6.530000000   0.358469695  -1.517362043
    654   6.540000000   0.343013176  -1.573546323
    655   6.550000000   0.327006845  -1.627307971
    656   6.560000000   0.310475416  -1.678550232
    657   6.570000000   0.293444551  -1.727179575
    658   6.580000000   0.275940835  -1.773106017
    659   6.590000000   0.257991729  -1.816243454
    660   6.600000000   0.239625537  -1.856509990
    661   6.610000000   0.220871358  -1.893828269
    662   6.620000000   0.201759042  -1.928125791
    663   6.630000000   0.182319137  -1.959335229
    664   6.640000000   0.162582839  -1.987394730
    665   6.650000000   0.142581931  -2.012248194
    666   6.660000000   0.122348730  -2.033845540
    667   6.670000000   0.101916022  -2.052142946
    668   6.680000000   0.081316997  -2.067103065
    669   6.690000000   0.060585189  -2.078695205
    670   6.700000000   0.039754401  -2.086895494
    671   6.710000000   0.018858643  -2.091686989
    672   6.720000000  -0.002067942  -2.093059775
    673   6.730000000  -0.022991146  -2.091011006
    674   6.740000000  -0.043876769  -2.085544928
    675   6.750000000  -0.064690689  -2.076672850
    676   6.760000000  -0.085398932  -2.064413090
    677   6.770000000  -0.105967741  -2.048790881
    678   6.780000000  -0.126363646  -2.029838242
    679   6.790000000  -0.146553532  -2.007593816
    680   6.800000000  -0.166504699  -1.982102678
    681   6.810000000  -0.186184932  -1.953416120
    682   6.820000000  -0.205562559  -1.921591399
    683   6.830000000  -0.224606508  -1.886691473
    684   6.840000000  -0.243286364  -1.848784717
    685   6.850000000  -0.261572423  -1.807944613
    686   6.860000000  -0.279435738  -1.764249442
    687   6.870000000  -0.296848170  -1.717781956
    688   6.880000000  -0.313782425  -1.668629053
    689   6.890000000  -0.330212101  -1.616881443
    690   6.900000000  -0.346111718  -1.562633318
    691   6.910000000  -0.361456756  -1.505982034
    692   6.920000000  -0.376223681  -1.447027787
    693   6.930000000  -0.390389976  -1.385873310
    694   6.940000000  -0.403934162  -1.322623578
    695   6.950000000  -0.416835820  -1.257385531
    696   6.960000000  -0.429075607  -1.190267811
    697   6.970000000  -0.440635277  -1.121380518
    698   6.980000000  -0.451497689  -1.050834983
    699   6.990000000  -0.461646823  -0.978743568
    700   7.000000000  -0.471067785  -0.905219476
    701   7.010000000  -0.479746816  -0.830376595
    702   7.020000000  -0.487671302  -0.754329347
    703   7.030000000  -0.494829771  -0.677192569
    704   7.040000000  -0.501211905  -0.599081411
    705   7.050000000  -0.506808536  -0.520111245
    706   7.060000000  -0.511611651  -0.440397599
    707   7.070000000  -0.515614395  -0.360056107
    708   7.080000000  -0.518811066  -0.279202462
    709   7.090000000  -0.521197122  -0.197952392
    710   7.100000000  -0.522769178  -0.116421644
    711   7.110000000  -0.523525006  -0.034725970
    712   7.120000000  -0.523463534   0.047018876
    713   7.130000000  -0.522584850   0.128697141
    714   7.140000000  -0.520890199   0.210193071
    715   7.150000000  -0.518381982   0.291390913
    716   7.160000000  -0.515063760   0.372174925
    717   7.170000000  -0.510940249   0.452429380
    718   7.180000000  -0.506017323   0.532038592
    719   7.190000000  -0.500302013   0.610886943
    720   7.200000000  -0.493802506   0.688858922
    721   7.210000000  -0.486528141   0.765839186
    722   7.220000000  -0.478489412   0.841712627
    723   7.230000000  -0.469697961   0.916364462
    724   7.240000000  -0.460166576   0.989680342
    725   7.250000000  -0.449909187   1.061546473
    726   7.260000000  -0.438940856   1.131849766
    727   7.270000000  -0.427277775   1.200478002
    728   7.280000000  -0.414937251   1.267320022
    729   7.290000000  -0.401937696   1.332265931
    730   7.300000000  -0.388298615   1.395207326
    731   7.310000000  -0.374040587   1.456037547
    732   7.320000000  -0.359185251   1.514651936
    733   7.330000000  -0.343755277   1.570948123
    734   7.340000000  -0.327774349   1.624826319
    735   7.350000000  -0.311267134   1.676189625
    736   7.360000000  -0.294259253   1.724944350
    737   7.370000000  -0.276777244   1.771000337
    738   7.380000000  -0.258848531   1.814271291
    739   7.390000000  -0.240501377   1.854675110
    740   7.400000000  -0.221764846   1.892134216
    741   7.410000000  -0.202668752   1.926575873
    742   7.420000000  -0.183243613   1.957932504
    743   7.430000000  -0.163520594   1.986141990
    744   7.440000000  -0.143531453   2.011147953
    745   7.450000000  -0.123308483   2.032900023
    746   7.460000000  -0.102884448   2.051354078
    747   7.470000000  -0.082292522   2.066472460
    748   7.480000000  -0.061566222   2.078224160
    749   7.490000000  -0.040739343   2.086584980
    750   7.500000000  -0.019845885   2.091537649
    751   7.510000000   0.001080013   2.093071917
    752   7.520000000   0.022004146   2.091184606
    753   7.530000000   0.042892311   2.085879626
    754   7.540000000   0.063710381   2.077167954
    755   7.550000000   0.084424373   2.065067579
    756   7.560000000   0.105000519   2.049603411
    757   7.570000000   0.125405333   2.030807151
    758   7.580000000   0.145605681   2.008717133
    759   7.590000000   0.165568844   1.983378135
    760   7.600000000   0.185262582   1.954841159
    761   7.610000000   0.204655195   1.923163187
    762   7.620000000   0.223715583   1.888406916
    763   7.630000000   0.242413298   1.850640469
    764   7.640000000   0.260718602   1.809937095
    765   7.650000000   0.278602510   1.766374856
    766   7.660000000   0.296036843   1.720036301
    767   7.670000000   0.312994269   1.671008139
    768   7.680000000   0.329448341   1.619380907
    769   7.690000000   0.345373536   1.565248642
    770   7.700000000   0.360745287   1.508708555
    771   7.710000000   0.375540014   1.449860717
    772   7.720000000   0.389735150   1.388807746
    773   7.730000000   0.403309167   1.325654520
    774   7.740000000   0.416241595   1.260507892
    775   7.750000000   0.428513042   1.193476428
    776   7.760000000   0.440105207   1.124670164
    777   7.770000000   0.451000899   1.054200379
    778   7.780000000   0.461184044   0.982179390
    779   7.790000000   0.470639693   0.908720365
    780   7.800000000   0.479354037   0.833937162
    781   7.810000000   0.487314404   0.757944180
    782   7.820000000   0.494509270   0.680856242
    783   7.830000000   0.500928262   0.602788481
    784   7.840000000   0.506562158   0.523856264
    785   7.850000000   0.511402891   0.444175111
    786   7.860000000   0.515443549   0.363860652
    787   7.870000000   0.518678378   0.283028579
    788   7.880000000   0.521102781   0.201794618
    789   7.890000000   0.522713317   0.120274515
    790   7.900000000   0.523507703   0.038584023
    791   7.910000000   0.523484815  -0.043161105
    792   7.920000000   0.522644685  -0.124845115
    793   7.930000000   0.520988502  -0.206352253
    794   7.940000000   0.518518615  -0.287566768
    795   7.950000000   0.515238528  -0.368372915
    796   7.960000000   0.511152904  -0.448654967
    797   7.970000000   0.506267562  -0.528297235
    798   7.980000000   0.500589477  -0.607184096
    799   7.990000000   0.494126783  -0.685200035
    800   8.000000000   0.486888765  -0.762229699
    801   8.010000000   0.478885861  -0.838157965
    802   8.020000000   0.470129660  -0.912870036
    803   8.030000000   0.460632895  -0.986251536
    804   8.040000000   0.450409444  -1.058188644
    805   8.050000000   0.439474315  -1.128568234
    806   8.060000000   0.427843646  -1.197278042
    807   8.070000000   0.415534691  -1.264206853
    808   8.080000000   0.402565812  -1.329244708
    809   8.090000000   0.388956462  -1.392283129
    810   8.100000000   0.374727171  -1.453215367
    811   8.110000000   0.359899526  -1.511936665
    812   8.120000000   0.344496150  -1.568344536
    813   8.130000000   0.328540680  -1.622339064
    814   8.140000000   0.312057738  -1.673823206
    815   8.150000000   0.295072898  -1.722703112
    816   8.160000000   0.277612658  -1.768888452
    817   8.170000000   0.259704400  -1.812292739
    818   8.180000000   0.241376349  -1.852833668
    819   8.190000000   0.222657532  -1.890433440
    820   8.200000000   0.203577729  -1.925019082
    821   8.210000000   0.184167425  -1.956522767
    822   8.220000000   0.164457756  -1.984882112
    823   8.230000000   0.144480454  -2.010040462
    824   8.240000000   0.124267787  -2.031947158
    825   8.250000000   0.103852500  -2.050557778
    826   8.260000000   0.083267747  -2.065834353
    827   8.270000000   0.062547032  -2.077745559
    828   8.280000000   0.041724137  -2.086266871
    829   8.290000000   0.020833055  -2.091380691
    830   8.300000000  -0.000092081  -2.093076435
    831   8.310000000  -0.021017067  -2.091350591
    832   8.320000000  -0.041907698  -2.086206733
    833   8.330000000  -0.062729842  -2.077655507
    834   8.340000000  -0.083449507  -2.065714573
    835   8.350000000  -0.104032915  -2.050408516
    836   8.360000000  -0.124446564  -2.031768721
    837   8.370000000  -0.144657302  -2.009833211
    838   8.380000000  -0.164632389  -1.984646466
    839   8.390000000  -0.184339561  -1.956259200
    840   8.400000000  -0.203747092  -1.924728117
    841   8.410000000  -0.222823851  -1.890115651
    842   8.420000000  -0.241539358  -1.852489676
    843   8.430000000  -0.259863841  -1.811923207
    844   8.440000000  -0.277768279  -1.768494085
    845   8.450000000  -0.295224454  -1.722284654
    846   8.460000000  -0.312204992  -1.673381434
    847   8.470000000  -0.328683403  -1.621874790
    848   8.480000000  -0.344634121  -1.567858600
    849   8.490000000  -0.360032533  -1.511429934
    850   8.500000000  -0.374855011  -1.452688733
    851   8.510000000  -0.389078940  -1.391737503
    852   8.520000000  -0.402682743  -1.328681022
    853   8.530000000  -0.415645898  -1.263626053
    854   8.540000000  -0.427948963  -1.196681090
    855   8.550000000  -0.439573586  -1.127956103
    856   8.560000000  -0.450502522  -1.057562319
    857   8.570000000  -0.460719643  -0.985612008
    858   8.580000000  -0.470209950  -0.912218303
    859   8.590000000  -0.478959577  -0.837495032
    860   8.600000000  -0.486955800  -0.761556574
    861   8.610000000  -0.494187041  -0.684517730
    862   8.620000000  -0.500642870  -0.606493625
    863   8.630000000  -0.506314013  -0.527599614
    864   8.640000000  -0.511192348  -0.447951212
    865   8.650000000  -0.515270908  -0.367664044
    866   8.660000000  -0.518543885  -0.286853800
    867   8.670000000  -0.521006626  -0.205636206
    868   8.680000000  -0.522655637  -0.124127007
    869   8.690000000  -0.523488580  -0.042441954
    870   8.700000000  -0.523504276   0.039303198
    871   8.710000000  -0.522702701   0.120992696
    872   8.720000000  -0.521084993   0.202510785
    873   8.730000000  -0.518653443   0.283741714
    874   8.740000000  -0.515411502   0.364569738
    875   8.750000000  -0.511363777   0.444879129
    876   8.760000000  -0.506516034   0.524554195
    877   8.770000000  -0.500875193   0.603479310
    878   8.780000000  -0.494449333   0.681538952
    879   8.790000000  -0.487247684   0.758617758
    880   8.800000000  -0.479280631   0.834600595
    881   8.810000000  -0.470559708   0.909372645
    882   8.820000000  -0.461097596   0.982819513
    883   8.830000000  -0.450908115   1.054827346
    884   8.840000000  -0.440006223   1.125282982
    885   8.850000000  -0.428408004   1.194074113
    886   8.860000000  -0.416130661   1.261089471
    887   8.870000000  -0.403192501   1.326219031
    888   8.880000000  -0.389612928   1.389354240
    889   8.890000000  -0.375412421   1.450388262
    890   8.900000000  -0.360612517   1.509216239
    891   8.910000000  -0.345235793   1.565735573
    892   8.920000000  -0.329305836   1.619846216
    893   8.930000000  -0.312847222   1.671450985
    894   8.940000000  -0.295885483   1.720455871
    895   8.950000000  -0.278447074   1.766770370
    896   8.960000000  -0.260559334   1.810307808
    897   8.970000000  -0.242250451   1.850985674
    898   8.980000000  -0.223549414   1.888725948
    899   8.990000000  -0.204485969   1.923455423
    900   9.000000000  -0.185090570   1.955106024
    901   9.010000000  -0.165394322   1.983615101
    902   9.020000000  -0.145428931   2.008925726
    903   9.030000000  -0.125226640   2.030986949
    904   9.040000000  -0.104820174   2.049754048
    905   9.050000000  -0.084242669   2.065188748
    906   9.060000000  -0.063527614   2.077259404
    907   9.070000000  -0.042708779   2.085941170
    908   9.080000000  -0.021820149   2.091216117
    909   9.090000000  -0.000895851   2.093073329
    910   9.100000000   0.020029911   2.091508959
    911   9.110000000   0.040922932   2.086526248
    912   9.120000000   0.061749074   2.078135507
    913   9.130000000   0.082474338   2.066354069
    914   9.140000000   0.103064932   2.051206193
    915   9.150000000   0.123487342   2.032722946
    916   9.160000000   0.143708397   2.010942044
    917   9.170000000   0.163695337   1.985907666
    918   9.180000000   0.183415872   1.957670235
    919   9.190000000   0.202838251   1.926286180
    920   9.200000000   0.221931313   1.891817671
    921   9.210000000   0.240664547   1.854332332
    922   9.220000000   0.259008145   1.813902940
    923   9.230000000   0.276933050   1.770607118
    924   9.240000000   0.294411005   1.724527004
    925   9.250000000   0.311414596   1.675748928
    926   9.260000000   0.327917290   1.624363081
    927   9.270000000   0.343893476   1.570463183
    928   9.280000000   0.359318496   1.514146160
    929   9.290000000   0.374168674   1.455511825
    930   9.300000000   0.388421348   1.394662570
    931   9.310000000   0.402054890   1.331703070
    932   9.320000000   0.415048730   1.266740003
    933   9.330000000   0.427383373   1.199881786
    934   9.340000000   0.439040415   1.131238324
    935   9.350000000   0.450002558   1.060920790
    936   9.360000000   0.460253624   0.989041410
    937   9.370000000   0.469778557   0.915713279
    938   9.380000000   0.478563439   0.841050196
    939   9.390000000   0.486595492   0.765166515
    940   9.400000000   0.493863083   0.688177024
    941   9.410000000   0.500355730   0.610196831
    942   9.420000000   0.506064102   0.531341282
    943   9.430000000   0.510980023   0.451725889
    944   9.440000000   0.515096472   0.371466270
    945   9.450000000   0.518407586   0.290678113
    946   9.460000000   0.520908658   0.209477144
    947   9.470000000   0.522596139   0.127979106
    948   9.480000000   0.523467636   0.046299751
    949   9.490000000   0.523521915  -0.035445167
    950   9.500000000   0.522758900  -0.117139895
    951   9.510000000   0.521179670  -0.198668677
    952   9.520000000   0.518786465  -0.279915763
    953   9.530000000   0.515582680  -0.360765406
    954   9.540000000   0.511572868  -0.441101878
    955   9.550000000   0.506762739  -0.520809485
    956   9.560000000   0.501159160  -0.599772597
    957   9.570000000   0.494770154  -0.677875684
    958   9.580000000   0.487604898  -0.755003376
    959   9.590000000   0.479673721  -0.831040527
    960   9.600000000   0.470988105  -0.905872303
    961   9.610000000   0.461560675  -0.979384284
    962   9.620000000   0.451405199  -1.051462589
    963   9.630000000   0.440536580  -1.121994022
    964   9.640000000   0.428970850  -1.190866229
    965   9.650000000   0.416725158  -1.257967887
    966   9.660000000   0.403817761  -1.323188910
    967   9.670000000   0.390268011  -1.386420670
    968   9.680000000   0.376096336  -1.447556242
    969   9.690000000   0.361324224  -1.506490671
    970   9.700000000   0.345974203  -1.563121243
    971   9.710000000   0.330069814  -1.617347785
    972   9.720000000   0.313635586  -1.669072971
    973   9.730000000   0.296697007  -1.718202636
    974   9.740000000   0.279280488  -1.764646101
    975   9.750000000   0.261413330  -1.808316506
    976   9.760000000   0.243123679  -1.849131134
    977   9.770000000   0.224440488  -1.887011747
    978   9.780000000   0.205393470  -1.921884905
    979   9.790000000   0.186013044  -1.953682281
    980   9.800000000   0.166330288  -1.982340964
    981   9.810000000   0.146376879  -2.007803749
    982   9.820000000   0.126185038  -2.030019399
    983   9.830000000   0.105787467  -2.048942894
    984   9.840000000   0.085217285  -2.064535647
    985   9.850000000   0.064507965  -2.076765699
    986   9.860000000   0.043693265  -2.085607878
    987   9.870000000   0.022807163  -2.091043928
    988   9.880000000   0.001883780  -2.093062599
    989   9.890000000  -0.019042682  -2.091659711
    990   9.900000000  -0.039938017  -2.086838168
    991   9.910000000  -0.060768082  -2.078607952
    992   9.920000000  -0.081498869  -2.066986063
    993   9.930000000  -0.102096576  -2.051996438
    994   9.940000000  -0.122527673  -2.033669824
    995   9.950000000  -0.142758972  -2.012043628
    996   9.960000000  -0.162757691  -1.987161728
    997   9.970000000  -0.182491520  -1.959074259
    998   9.980000000  -0.201928677  -1.927837371
    999   9.990000000  -0.221037974  -1.893512969
   1000  10.000000000  -0.239788868  -1.856168427
