# Giai phuong trinh vi phan
######################################################################
#     i             x         theta         omega
    628   6.280000000   0.516427239   0.343846914
    629   6.290000000   0.519462046   0.262870265
    630   6.300000000   0.521684931   0.181520295
    631   6.310000000   0.523092740   0.099912849
    632   6.320000000   0.523683477   0.018163776
    633   6.330000000   0.523456304  -0.063611075
    634   6.340000000   0.522411544  -0.145295854
    635   6.350000000   0.520550677  -0.226774711
    636   6.360000000   0.517876339  -0.307931799
    637   6.370000000   0.514392329  -0.388651279
    638   6.380000000   0.510103602  -0.468817335
    639   6.390000000   0.505016270  -0.548314193
    640   6.400000000   0.499137604  -0.627026155
    641   6.410000000   0.492476030  -0.704837639
    642   6.420000000   0.485041133  -0.781633244
    643   6.430000000   0.476843645  -0.857297820
    644   6.440000000   0.467895453  -0.931716561
    645   6.450000000   0.458209588  -1.004775119
    646   6.460000000   0.447800221  -1.076359729
    647   6.470000000   0.436682659  -1.146357364
    648   6.480000000   0.424873336  -1.214655902
    649   6.490000000   0.412389799  -1.281144322
    650   6.500000000   0.399250702  -1.345712914
    651   6.510000000   0.385475787  -1.408253511
    652   6.520000000   0.371085872  -1.468659738
    653   6.530000000   0.356102827  -1.526827288
    654   6.540000000   0.340549554  -1.582654197
    655   6.550000000   0.324449962  -1.636041151
    656   6.560000000   0.307828942  -1.686891792
    657   6.570000000   0.290712330  -1.735113041
    658   6.580000000   0.273126875  -1.780615425
    659   6.590000000   0.255100206  -1.823313406
    660   6.600000000   0.236660782  -1.863125714
    661   6.610000000   0.217837855  -1.899975672
    662   6.620000000   0.198661421  -1.933791522
    663   6.630000000   0.179162166  -1.964506732
    664   6.640000000   0.159371416  -1.992060298
    665   6.650000000   0.139321078  -2.016397019
    666   6.660000000   0.119043581  -2.037467766
    667   6.670000000   0.098571815  -2.055229711
    668   6.680000000   0.077939066  -2.069646540
    669   6.690000000   0.057178950  -2.080688637
    670   6.700000000   0.036325345  -2.088333231
    671   6.710000000   0.015412323  -2.092564509
    672   6.720000000  -0.005525921  -2.093373705
    673   6.730000000  -0.026455141  -2.090759138
    674   6.740000000  -0.047341107  -2.084726227
    675   6.750000000  -0.068149683  -2.075287456
    676   6.760000000  -0.088846888  -2.062462317
    677   6.770000000  -0.109398974  -2.046277204
    678   6.780000000  -0.129772491  -2.026765282
    679   6.790000000  -0.149934352  -2.003966321
    680   6.800000000  -0.169851903  -1.977926497
    681   6.810000000  -0.189492981  -1.948698168
    682   6.820000000  -0.208825977  -1.916339626
    683   6.830000000  -0.227819896  -1.880914824
    684   6.840000000  -0.246444409  -1.842493085
    685   6.850000000  -0.264669905  -1.801148799
    686   6.860000000  -0.282467542  -1.756961101
    687   6.870000000  -0.299809294  -1.710013551
    688   6.880000000  -0.316667991  -1.660393803
    689   6.890000000  -0.333017358  -1.608193270
    690   6.900000000  -0.348832053  -1.553506798
    691   6.910000000  -0.364087699  -1.496432343
    692   6.920000000  -0.378760913  -1.437070652
    693   6.930000000  -0.392829333  -1.375524960
    694   6.940000000  -0.406271641  -1.311900699
    695   6.950000000  -0.419067582  -1.246305219
    696   6.960000000  -0.431197987  -1.178847530
    697   6.970000000  -0.442644780  -1.109638062
    698   6.980000000  -0.453391000  -1.038788440
    699   6.990000000  -0.463420806  -0.966411286
    700   7.000000000  -0.472719488  -0.892620035
    701   7.010000000  -0.481273473  -0.817528778
    702   7.020000000  -0.489070333  -0.741252120
    703   7.030000000  -0.496098788  -0.663905061
    704   7.040000000  -0.502348710  -0.585602893
    705   7.050000000  -0.507811125  -0.506461122
    706   7.060000000  -0.512478214  -0.426595397
    707   7.070000000  -0.516343316  -0.346121464
    708   7.080000000  -0.519400928  -0.265155121
    709   7.090000000  -0.521646705  -0.183812200
    710   7.100000000  -0.523077460  -0.102208548
    711   7.110000000  -0.523691164  -0.020460013
    712   7.120000000  -0.523486949   0.061317552
    713   7.130000000  -0.522465103   0.143008296
    714   7.140000000  -0.520627073   0.224496366
    715   7.150000000  -0.517975465   0.305665915
    716   7.160000000  -0.514514043   0.386401101
    717   7.170000000  -0.510247731   0.466586105
    718   7.180000000  -0.505182608   0.546105151
    719   7.190000000  -0.499325913   0.624842533
    720   7.200000000  -0.492686041   0.702682666
    721   7.210000000  -0.485272542   0.779510141
    722   7.220000000  -0.477096118   0.855209796
    723   7.230000000  -0.468168623   0.929666813
    724   7.240000000  -0.458503056   1.002766827
    725   7.250000000  -0.448113557   1.074396051
    726   7.260000000  -0.437015401   1.144441434
    727   7.270000000  -0.425224990   1.212790823
    728   7.280000000  -0.412759842   1.279333161
    729   7.290000000  -0.399638580   1.343958695
    730   7.300000000  -0.385880915   1.406559209
    731   7.310000000  -0.371507636   1.467028272
    732   7.320000000  -0.356540584   1.525261511
    733   7.330000000  -0.341002633   1.581156891
    734   7.340000000  -0.324917666   1.634615015
    735   7.350000000  -0.308310545   1.685539435
    736   7.360000000  -0.291207081   1.733836975
    737   7.370000000  -0.273634000   1.779418050
    738   7.380000000  -0.255618905   1.822197007
    739   7.390000000  -0.237190234   1.862092448
    740   7.400000000  -0.218377220   1.899027560
    741   7.410000000  -0.199209836   1.932930440
    742   7.420000000  -0.179718753   1.963734403
    743   7.430000000  -0.159935278   1.991378283
    744   7.440000000  -0.139891305   2.015806713
    745   7.450000000  -0.119619250   2.036970385
    746   7.460000000  -0.099151990   2.054826291
    747   7.470000000  -0.078522803   2.069337931
    748   7.480000000  -0.057765297   2.080475497
    749   7.490000000  -0.036913346   2.088216020
    750   7.500000000  -0.016001016   2.092543494
    751   7.510000000   0.004937500   2.093448952
    752   7.520000000   0.025867953   2.090930514
    753   7.530000000   0.046756113   2.084993398
    754   7.540000000   0.067567838   2.075649893
    755   7.550000000   0.088269142   2.062919294
    756   7.560000000   0.108826269   2.046827805
    757   7.570000000   0.129205757   2.027408403
    758   7.580000000   0.149374509   2.004700676
    759   7.590000000   0.169299856   1.978750626
    760   7.600000000   0.188949619   1.949610441
    761   7.610000000   0.208292175   1.917338253
    762   7.620000000   0.227296507   1.881997860
    763   7.630000000   0.245932267   1.843658441
    764   7.640000000   0.264169822   1.802394251
    765   7.650000000   0.281980309   1.758284297
    766   7.660000000   0.299335676   1.711412025
    767   7.670000000   0.316208727   1.661864977
    768   7.680000000   0.332573163   1.609734470
    769   7.690000000   0.348403613   1.555115260
    770   7.700000000   0.363675673   1.498105223
    771   7.710000000   0.378365931   1.438805033
    772   7.720000000   0.392451994   1.377317864
    773   7.730000000   0.405912516   1.313749091
    774   7.740000000   0.418727211   1.248206018
    775   7.750000000   0.430876877   1.180797614
    776   7.760000000   0.442343410   1.111634273
    777   7.770000000   0.453109815   1.040827594
    778   7.780000000   0.463160219   0.968490175
    779   7.790000000   0.472479880   0.894735433
    780   7.800000000   0.481055194   0.819677445
    781   7.810000000   0.488873699   0.743430805
    782   7.820000000   0.495924083   0.666110505
    783   7.830000000   0.502196185   0.587831834
    784   7.840000000   0.507680998   0.508710293
    785   7.850000000   0.512370672   0.428861532
    786   7.860000000   0.516258512   0.348401293
    787   7.870000000   0.519338983   0.267445379
    788   7.880000000   0.521607706   0.186109621
    789   7.890000000   0.523061463   0.104509867
    790   7.900000000   0.523698192   0.022761969
    791   7.910000000   0.523516991  -0.059018220
    792   7.920000000   0.522518117  -0.140714847
    793   7.930000000   0.520702984  -0.222212058
    794   7.940000000   0.518074165  -0.303394003
    795   7.950000000   0.514635392  -0.384144838
    796   7.960000000   0.510391556  -0.464348741
    797   7.970000000   0.505348705  -0.543889932
    798   7.980000000   0.499514043  -0.622652703
    799   7.990000000   0.492895935  -0.700521462
    800   8.000000000   0.485503896  -0.777380789
    801   8.010000000   0.477348598  -0.853115516
    802   8.020000000   0.468441863  -0.927610809
    803   8.030000000   0.458796656  -1.000752287
    804   8.040000000   0.448427087  -1.072426143
    805   8.050000000   0.437348400  -1.142519300
    806   8.060000000   0.425576964  -1.210919575
    807   8.070000000   0.413130266  -1.277515875
    808   8.080000000   0.400026899  -1.342198404
    809   8.090000000   0.386286545  -1.404858896
    810   8.100000000   0.371929962  -1.465390866
    811   8.110000000   0.356978963  -1.523689874
    812   8.120000000   0.341456392  -1.579653812
    813   8.130000000   0.325386106  -1.633183204
    814   8.140000000   0.308792940  -1.684181512
    815   8.150000000   0.291702680  -1.732555458
    816   8.160000000   0.274142026  -1.778215351
    817   8.170000000   0.256138558  -1.821075419
    818   8.180000000   0.237720692  -1.861054136
    819   8.190000000   0.218917639  -1.898074556
    820   8.200000000   0.199759355  -1.932064629
    821   8.210000000   0.180276489  -1.962957516
    822   8.220000000   0.160500335  -1.990691892
    823   8.230000000   0.140462770  -2.015212218
    824   8.240000000   0.120196196  -2.036469013
    825   8.250000000   0.099733482  -2.054419086
    826   8.260000000   0.079107894  -2.069025749
    827   8.270000000   0.058353033  -2.080259002
    828   8.280000000   0.037502767  -2.088095683
    829   8.290000000   0.016591159  -2.092519586
    830   8.300000000  -0.004347600  -2.093521545
    831   8.310000000  -0.025279261  -2.091099480
    832   8.320000000  -0.046169592  -2.085258409
    833   8.330000000  -0.066984446  -2.076010424
    834   8.340000000  -0.087689831  -2.063374624
    835   8.350000000  -0.108251983  -2.047377019
    836   8.360000000  -0.128637430  -2.028050402
    837   8.370000000  -0.148813063  -2.005434176
    838   8.380000000  -0.168746198  -1.979574166
    839   8.390000000  -0.188404644  -1.950522394
    840   8.400000000  -0.207756756  -1.918336827
    841   8.410000000  -0.226771503  -1.883081111
    842   8.420000000  -0.245418513  -1.844824280
    843   8.430000000  -0.263668134  -1.803640450
    844   8.440000000  -0.281491479  -1.759608505
    845   8.450000000  -0.298860472  -1.712811770
    846   8.460000000  -0.315747892  -1.663337679
    847   8.470000000  -0.332127412  -1.611277451
    848   8.480000000  -0.347973637  -1.556725752
    849   8.490000000  -0.363262132  -1.499780376
    850   8.500000000  -0.377969457  -1.440541927
    851   8.510000000  -0.392073191  -1.379113514
    852   8.520000000  -0.405551955  -1.315600457
    853   8.530000000  -0.418385435  -1.250110011
    854   8.540000000  -0.430554397  -1.182751105
    855   8.550000000  -0.442040704  -1.113634100
    856   8.560000000  -0.452827331  -1.042870564
    857   8.570000000  -0.462898372  -0.970573073
    858   8.580000000  -0.472239054  -0.896855025
    859   8.590000000  -0.480835738  -0.821830484
    860   8.600000000  -0.488675933  -0.745614032
    861   8.610000000  -0.495748292  -0.668320654
    862   8.620000000  -0.502042622  -0.590065634
    863   8.630000000  -0.507549883  -0.510964470
    864   8.640000000  -0.512262192  -0.431132811
    865   8.650000000  -0.516172823  -0.350686398
    866   8.660000000  -0.519276205  -0.269741035
    867   8.670000000  -0.521567930  -0.188412555
    868   8.680000000  -0.523044744  -0.106816806
    869   8.690000000  -0.523704554  -0.025069642
    870   8.700000000  -0.523546426   0.056713081
    871   8.710000000  -0.522570582   0.138415510
    872   8.720000000  -0.520778405   0.219921787
    873   8.730000000  -0.518172436   0.301116061
    874   8.740000000  -0.514756373   0.381882487
    875   8.750000000  -0.510535074   0.462105240
    876   8.760000000  -0.505514555   0.541668536
    877   8.770000000  -0.499701989   0.620456662
    878   8.780000000  -0.493105706   0.698354020
    879   8.790000000  -0.485735190   0.775245184
    880   8.800000000  -0.477601082   0.851014974
    881   8.810000000  -0.468715168   0.925548543
    882   8.820000000  -0.459090385   0.998731494
    883   8.830000000  -0.448740809   1.070449999
    884   8.840000000  -0.437681652   1.140590955
    885   8.850000000  -0.425929252   1.209042150
    886   8.860000000  -0.413501067   1.275692454
    887   8.870000000  -0.400415656   1.340432030
    888   8.880000000  -0.386692673   1.403152562
    889   8.890000000  -0.372352846   1.463747507
    890   8.900000000  -0.357417958   1.522112363
    891   8.910000000  -0.341910827   1.578144949
    892   8.920000000  -0.325855279   1.631745707
    893   8.930000000  -0.309276125   1.682818008
    894   8.940000000  -0.292199123   1.731268477
    895   8.950000000  -0.274650950   1.777007313
    896   8.960000000  -0.256659162   1.819948626
    897   8.970000000  -0.238252153   1.860010765
    898   8.980000000  -0.219459111   1.897116645
    899   8.990000000  -0.200309974   1.931194072
    900   9.000000000  -0.180835373   1.962176056
    901   9.010000000  -0.161066583   1.990001106
    902   9.020000000  -0.141035469   2.014613517
    903   9.030000000  -0.120774419   2.035963631
    904   9.040000000  -0.100316290   2.054008075
    905   9.050000000  -0.079694338   2.068709974
    906   9.060000000  -0.058942157   2.080039135
    907   9.070000000  -0.038093608   2.087972200
    908   9.080000000  -0.017182752   2.092492765
    909   9.090000000   0.003756222   2.093591464
    910   9.100000000   0.024689065   2.091266016
    911   9.110000000   0.045581544   2.085521241
    912   9.120000000   0.066399507   2.076369030
    913   9.130000000   0.087108955   2.063828286
    914   9.140000000   0.107676117   2.047924828
    915   9.150000000   0.128067510   2.028691258
    916   9.160000000   0.148250013   2.006166799
    917   9.170000000   0.168190930   1.980397099
    918   9.180000000   0.187858052   1.951434007
    919   9.190000000   0.207219720   1.919335330
    920   9.200000000   0.226244881   1.884164560
    921   9.210000000   0.244903145   1.845990583
    922   9.220000000   0.263164838   1.804887380
    923   9.230000000   0.281001049   1.760933707
    924   9.240000000   0.298383679   1.714212768
    925   9.250000000   0.315285482   1.664811893
    926   9.260000000   0.331680104   1.612822197
    927   9.270000000   0.347542122   1.558338258
    928   9.280000000   0.362847074   1.501457787
    929   9.290000000   0.377571490   1.442281318
    930   9.300000000   0.391692921   1.380911895
    931   9.310000000   0.405189956   1.317454781
    932   9.320000000   0.418042251   1.252017184
    933   9.330000000   0.430230540   1.184707992
    934   9.340000000   0.441736657   1.115637530
    935   9.350000000   0.452543543   1.044917338
    936   9.360000000   0.462635261   0.972659969
    937   9.370000000   0.471997004   0.898978802
    938   9.380000000   0.480615102   0.823987886
    939   9.390000000   0.488477031   0.747801793
    940   9.400000000   0.495571411   0.670535501
    941   9.410000000   0.501888017   0.592304287
    942   9.420000000   0.507417775   0.513223648
    943   9.430000000   0.512152771   0.433409229
    944   9.440000000   0.516086243   0.352976774
    945   9.450000000   0.519212591   0.272042085
    946   9.460000000   0.521527371   0.190720997
    947   9.470000000   0.523027298   0.109129360
    948   9.480000000   0.523710247   0.027383030
    949   9.490000000   0.523575248  -0.054402137
    950   9.500000000   0.522622493  -0.136110284
    951   9.510000000   0.520853332  -0.217625553
    952   9.520000000   0.518270272  -0.298832091
    953   9.530000000   0.514876979  -0.379614049
    954   9.540000000   0.510678279  -0.459855601
    955   9.550000000   0.505680154  -0.539440959
    956   9.560000000   0.499889745  -0.618254407
    957   9.570000000   0.493315350  -0.696180339
    958   9.580000000   0.485966421  -0.773103322
    959   9.590000000   0.477853563  -0.848908164
    960   9.600000000   0.468988535  -0.923480009
    961   9.610000000   0.459384237  -0.996704440
    962   9.620000000   0.449054716  -1.068467610
    963   9.630000000   0.438015152  -1.138656390
    964   9.640000000   0.426281851  -1.207158539
    965   9.650000000   0.413872239  -1.273862890
    966   9.660000000   0.400804847  -1.338659563
    967   9.670000000   0.387099295  -1.401440195
    968   9.680000000   0.372776284  -1.462098186
    969   9.690000000   0.357857567  -1.520528968
    970   9.700000000   0.342365933  -1.576630289
    971   9.710000000   0.326325181  -1.630302509
    972   9.720000000   0.309760095  -1.681448910
    973   9.730000000   0.292696407  -1.729976016
    974   9.740000000   0.275160770  -1.775793920
    975   9.750000000   0.257180714  -1.818816613
    976   9.760000000   0.238784613  -1.858962316
    977   9.770000000   0.220001633  -1.896153809
    978   9.780000000   0.200861691  -1.930318753
    979   9.790000000   0.181395401  -1.961390003
    980   9.800000000   0.161634022  -1.989305907
    981   9.810000000   0.141609402  -2.014010592
    982   9.820000000   0.121353917  -2.035454221
    983   9.830000000   0.100900411  -2.053593241
    984   9.840000000   0.080282133  -2.068390587
    985   9.850000000   0.059532667  -2.079815874
    986   9.860000000   0.038685869  -2.087845550
    987   9.870000000   0.017775795  -2.092463010
    988   9.880000000  -0.003163366  -2.093658688
    989   9.890000000  -0.024097367  -2.091430103
    990   9.900000000  -0.044991970  -2.085781872
    991   9.910000000  -0.065813020  -2.076725689
    992   9.920000000  -0.086526514  -2.064280259
    993   9.930000000  -0.107098669  -2.048471209
    994   9.940000000  -0.127495995  -2.029330952
    995   9.950000000  -0.147685359  -2.006898526
    996   9.960000000  -0.167634050  -1.981219403
    997   9.970000000  -0.187309844  -1.952345260
    998   9.980000000  -0.206681065  -1.920333743
    999   9.990000000  -0.225716641  -1.885248186
   1000  10.000000000  -0.244386162  -1.847157332
