# Nghiem giai tich cho phuong trinh truyen nhiet 1D
#
#    j (t)    i (x)               t               x               u           |err|
       247       90    1.482247e+03    9.090909e-01    1.013224e+01    1.965915e-03
       247       91    1.482247e+03    9.191919e-01    9.032308e+00    1.754772e-03
       247       92    1.482247e+03    9.292929e-01    7.923275e+00    1.537076e-03
       247       93    1.482247e+03    9.393939e-01    6.806261e+00    1.318848e-03
       247       94    1.482247e+03    9.494949e-01    5.682392e+00    1.099046e-03
       247       95    1.482247e+03    9.595960e-01    4.552788e+00    8.899190e-04
       247       96    1.482247e+03    9.696970e-01    3.418610e+00    6.683505e-04
       247       97    1.482247e+03    9.797980e-01    2.280988e+00    4.461264e-04
       247       98    1.482247e+03    9.898990e-01    1.141069e+00    2.233989e-04
       247       99    1.482247e+03    1.000000e+00    0.000000e+00    0.000000e+00

       248        0    1.488248e+03    0.000000e+00    0.000000e+00    0.000000e+00
       248        1    1.488248e+03    1.010101e-02    1.135242e+00    2.256710e-04
       248        2    1.488248e+03    2.020202e-02    2.269341e+00    4.507896e-04
       248        3    1.488248e+03    3.030303e-02    3.401154e+00    6.756488e-04
       248        4    1.488248e+03    4.040404e-02    4.529542e+00    9.002337e-04
       248        5    1.488248e+03    5.050505e-02    5.653367e+00    1.123070e-03
       248        6    1.488248e+03    6.060606e-02    6.771498e+00    1.345079e-03
       248        7    1.488248e+03    7.070707e-02    7.882809e+00    1.565429e-03
       248        8    1.488248e+03    8.080808e-02    8.986180e+00    1.783407e-03
       248        9    1.488248e+03    9.090909e-02    1.008050e+01    2.000282e-03
       248       10    1.488248e+03    1.010101e-01    1.116467e+01    2.213186e-03
       248       11    1.488248e+03    1.111111e-01    1.223759e+01    2.432060e-03
       248       12    1.488248e+03    1.212121e-01    1.329818e+01    2.636355e-03
       248       13    1.488248e+03    1.313131e-01    1.434539e+01    2.844163e-03
       248       14    1.488248e+03    1.414141e-01    1.537814e+01    3.050057e-03
       248       15    1.488248e+03    1.515152e-01    1.639542e+01    3.244040e-03
       248       16    1.488248e+03    1.616162e-01    1.739617e+01    3.440628e-03
       248       17    1.488248e+03    1.717172e-01    1.837940e+01    3.637377e-03
       248       18    1.488248e+03    1.818182e-01    1.934413e+01    3.824318e-03
       248       19    1.488248e+03    1.919192e-01    2.028937e+01    4.012810e-03
       248       20    1.488248e+03    2.020202e-01    2.121418e+01    4.194562e-03
       248       21    1.488248e+03    2.121212e-01    2.211762e+01    4.370674e-03
       248       22    1.488248e+03    2.222222e-01    2.299879e+01    4.550705e-03
       248       23    1.488248e+03    2.323232e-01    2.385680e+01    4.711754e-03
       248       24    1.488248e+03    2.424242e-01    2.469078e+01    4.877568e-03
       248       25    1.488248e+03    2.525253e-01    2.549991e+01    5.029795e-03
       248       26    1.488248e+03    2.626263e-01    2.628335e+01    5.178929e-03
       248       27    1.488248e+03    2.727273e-01    2.704032e+01    5.335423e-03
       248       28    1.488248e+03    2.828283e-01    2.777007e+01    5.471197e-03
       248       29    1.488248e+03    2.929293e-01    2.847185e+01    5.610730e-03
       248       30    1.488248e+03    3.030303e-01    2.914496e+01    5.740331e-03
       248       31    1.488248e+03    3.131313e-01    2.978872e+01    5.867430e-03
       248       32    1.488248e+03    3.232323e-01    3.040249e+01    5.989893e-03
       248       33    1.488248e+03    3.333333e-01    3.098564e+01    6.105380e-03
       248       34    1.488248e+03    3.434343e-01    3.153760e+01    6.210723e-03
       248       35    1.488248e+03    3.535354e-01    3.205780e+01    6.306346e-03
       248       36    1.488248e+03    3.636364e-01    3.254572e+01    6.395996e-03
       248       37    1.488248e+03    3.737374e-01    3.300087e+01    6.485315e-03
       248       38    1.488248e+03    3.838384e-01    3.342280e+01    6.572263e-03
       248       39    1.488248e+03    3.939394e-01    3.381107e+01    6.641357e-03
       248       40    1.488248e+03    4.040404e-01    3.416530e+01    6.713246e-03
       248       41    1.488248e+03    4.141414e-01    3.448513e+01    6.774316e-03
       248       42    1.488248e+03    4.242424e-01    3.477023e+01    6.826340e-03
       248       43    1.488248e+03    4.343434e-01    3.502033e+01    6.876150e-03
       248       44    1.488248e+03    4.444444e-01    3.523517e+01    6.915357e-03
       248       45    1.488248e+03    4.545455e-01    3.541454e+01    6.948495e-03
       248       46    1.488248e+03    4.646465e-01    3.555825e+01    6.969559e-03
       248       47    1.488248e+03    4.747475e-01    3.566616e+01    6.991168e-03
       248       48    1.488248e+03    4.848485e-01    3.573816e+01    7.001877e-03
       248       49    1.488248e+03    4.949495e-01    3.577418e+01    7.014115e-03
       248       50    1.488248e+03    5.050505e-01    3.577418e+01    7.014115e-03
       248       51    1.488248e+03    5.151515e-01    3.573816e+01    7.001877e-03
       248       52    1.488248e+03    5.252525e-01    3.566616e+01    6.991168e-03
       248       53    1.488248e+03    5.353535e-01    3.555825e+01    6.969559e-03
       248       54    1.488248e+03    5.454545e-01    3.541454e+01    6.938495e-03
       248       55    1.488248e+03    5.555556e-01    3.523517e+01    6.905357e-03
       248       56    1.488248e+03    5.656566e-01    3.502033e+01    6.856150e-03
       248       57    1.488248e+03    5.757576e-01    3.477023e+01    6.806340e-03
       248       58    1.488248e+03    5.858586e-01    3.448513e+01    6.754316e-03
       248       59    1.488248e+03    5.959596e-01    3.416530e+01    6.693246e-03
       248       60    1.488248e+03    6.060606e-01    3.381107e+01    6.621357e-03
       248       61    1.488248e+03    6.161616e-01    3.342280e+01    6.542263e-03
       248       62    1.488248e+03    6.262626e-01    3.300087e+01    6.455315e-03
       248       63    1.488248e+03    6.363636e-01    3.254572e+01    6.365996e-03
       248       64    1.488248e+03    6.464646e-01    3.205780e+01    6.276346e-03
       248       65    1.488248e+03    6.565657e-01    3.153760e+01    6.170723e-03
       248       66    1.488248e+03    6.666667e-01    3.098564e+01    6.065380e-03
       248       67    1.488248e+03    6.767677e-01    3.040249e+01    5.949893e-03
       248       68    1.488248e+03    6.868687e-01    2.978872e+01    5.827430e-03
       248       69    1.488248e+03    6.969697e-01    2.914496e+01    5.700331e-03
       248       70    1.488248e+03    7.070707e-01    2.847185e+01    5.570730e-03
       248       71    1.488248e+03    7.171717e-01    2.777007e+01    5.431197e-03
       248       72    1.488248e+03    7.272727e-01    2.704032e+01    5.285423e-03
       248       73    1.488248e+03    7.373737e-01    2.628335e+01    5.138929e-03
       248       74    1.488248e+03    7.474747e-01    2.549991e+01    4.989795e-03
       248       75    1.488248e+03    7.575757e-01    2.469078e+01    4.837568e-03
       248       76    1.488248e+03    7.676768e-01    2.385680e+01    4.671754e-03
       248       77    1.488248e+03    7.777778e-01    2.299879e+01    4.500705e-03
       248       78    1.488248e+03    7.878788e-01    2.211762e+01    4.330674e-03
       248       79    1.488248e+03    7.979798e-01    2.121418e+01    4.154562e-03
       248       80    1.488248e+03    8.080808e-01    2.028937e+01    3.972810e-03
       248       81    1.488248e+03    8.181818e-01    1.934413e+01    3.784318e-03
       248       82    1.488248e+03    8.282828e-01    1.837940e+01    3.597377e-03
       248       83    1.488248e+03    8.383838e-01    1.739617e+01    3.400628e-03
       248       84    1.488248e+03    8.484848e-01    1.639542e+01    3.204040e-03
       248       85    1.488248e+03    8.585859e-01    1.537814e+01    3.010057e-03
       248       86    1.488248e+03    8.686869e-01    1.434539e+01    2.814163e-03
       248       87    1.488248e+03    8.787879e-01    1.329818e+01    2.606355e-03
       248       88    1.488248e+03    8.888889e-01    1.223759e+01    2.392060e-03
       248       89    1.488248e+03    8.989899e-01    1.116467e+01    2.183186e-03
       248       90    1.488248e+03    9.090909e-01    1.008050e+01    1.969203e-03
       248       91    1.488248e+03    9.191919e-01    8.986182e+00    1.755231e-03
       248       92    1.488248e+03    9.292929e-01    7.882812e+00    1.538140e-03
       248       93    1.488248e+03    9.393939e-01    6.771502e+00    1.319664e-03
       248       94    1.488248e+03    9.494949e-01    5.653372e+00    1.100521e-03
       248       95    1.488248e+03    9.595960e-01    4.529537e+00    8.906938e-04
       248       96    1.488248e+03    9.696970e-01    3.401151e+00    6.680058e-04
       248       97    1.488248e+03    9.797980e-01    2.269339e+00    4.460332e-04
       248       98    1.488248e+03    9.898990e-01    1.135241e+00    2.227945e-04
       248       99    1.488248e+03    1.000000e+00    0.000000e+00    0.000000e+00

       249        0    1.494249e+03    0.000000e+00    0.000000e+00    0.000000e+00
       249        1    1.494249e+03    1.010101e-02    1.129445e+00    2.262385e-04
       249        2    1.494249e+03    2.020202e-02    2.257752e+00    4.510710e-04
       249        3    1.494249e+03    3.030303e-02    3.383785e+00    6.759429e-04
       249        4    1.494249e+03    4.040404e-02    4.506410e+00    9.010037e-04
       249        5    1.494249e+03    5.050505e-02    5.624496e+00    1.123962e-03
       249        6    1.494249e+03    6.060606e-02    6.736917e+00    1.345945e-03
       249        7    1.494249e+03    7.070707e-02    7.842553e+00    1.566358e-03
       249        8    1.494249e+03    8.080808e-02    8.940289e+00    1.784761e-03
       249        9    1.494249e+03    9.090909e-02    1.002902e+01    1.998738e-03
       249       10    1.494249e+03    1.010101e-01    1.110765e+01    2.217782e-03
       249       11    1.494249e+03    1.111111e-01    1.217509e+01    2.425245e-03
       249       12    1.494249e+03    1.212121e-01    1.323027e+01    2.645058e-03
       249       13    1.494249e+03    1.313131e-01    1.427213e+01    2.849853e-03
       249       14    1.494249e+03    1.414141e-01    1.529961e+01    3.048813e-03
       249       15    1.494249e+03    1.515152e-01    1.631169e+01    3.246678e-03
       249       16    1.494249e+03    1.616162e-01    1.730734e+01    3.442629e-03
       249       17    1.494249e+03    1.717172e-01    1.828555e+01    3.639127e-03
       249       18    1.494249e+03    1.818182e-01    1.924535e+01    3.831148e-03
       249       19    1.494249e+03    1.919192e-01    2.018576e+01    4.015094e-03
       249       20    1.494249e+03    2.020202e-01    2.110585e+01    4.197818e-03
       249       21    1.494249e+03    2.121212e-01    2.200468e+01    4.375672e-03
       249       22    1.494249e+03    2.222222e-01    2.288136e+01    4.553576e-03
       249       23    1.494249e+03    2.323232e-01    2.373499e+01    4.714107e-03
       249       24    1.494249e+03    2.424242e-01    2.456471e+01    4.886613e-03
       249       25    1.494249e+03    2.525253e-01    2.536971e+01    5.028503e-03
       249       26    1.494249e+03    2.626263e-01    2.614915e+01    5.186045e-03
       249       27    1.494249e+03    2.727273e-01    2.690226e+01    5.335718e-03
       249       28    1.494249e+03    2.828283e-01    2.762828e+01    5.475565e-03
       249       29    1.494249e+03    2.929293e-01    2.832648e+01    5.616329e-03
       249       30    1.494249e+03    3.030303e-01    2.899616e+01    5.750730e-03
       249       31    1.494249e+03    3.131313e-01    2.963664e+01    5.872751e-03
       249       32    1.494249e+03    3.232323e-01    3.024727e+01    5.996968e-03
       249       33    1.494249e+03    3.333333e-01    3.082745e+01    6.107903e-03
       249       34    1.494249e+03    3.434343e-01    3.137659e+01    6.209407e-03
       249       35    1.494249e+03    3.535354e-01    3.189414e+01    6.309111e-03
       249       36    1.494249e+03    3.636364e-01    3.237957e+01    6.408053e-03
       249       37    1.494249e+03    3.737374e-01    3.283240e+01    6.489410e-03
       249       38    1.494249e+03    3.838384e-01    3.325217e+01    6.568820e-03
       249       39    1.494249e+03    3.939394e-01    3.363846e+01    6.648647e-03
       249       40    1.494249e+03    4.040404e-01    3.399088e+01    6.717559e-03
       249       41    1.494249e+03    4.141414e-01    3.430908e+01    6.780137e-03
       249       42    1.494249e+03    4.242424e-01    3.459273e+01    6.836520e-03
       249       43    1.494249e+03    4.343434e-01    3.484156e+01    6.882090e-03
       249       44    1.494249e+03    4.444444e-01    3.505530e+01    6.917182e-03
       249       45    1.494249e+03    4.545455e-01    3.523375e+01    6.955243e-03
       249       46    1.494249e+03    4.646465e-01    3.537673e+01    6.979337e-03
       249       47    1.494249e+03    4.747475e-01    3.548409e+01    7.001360e-03
       249       48    1.494249e+03    4.848485e-01    3.555572e+01    7.009316e-03
       249       49    1.494249e+03    4.949495e-01    3.559155e+01    7.015270e-03
       249       50    1.494249e+03    5.050505e-01    3.559155e+01    7.015270e-03
       249       51    1.494249e+03    5.151515e-01    3.555572e+01    7.009316e-03
       249       52    1.494249e+03    5.252525e-01    3.548409e+01    6.991360e-03
       249       53    1.494249e+03    5.353535e-01    3.537673e+01    6.969337e-03
       249       54    1.494249e+03    5.454545e-01    3.523375e+01    6.945243e-03
       249       55    1.494249e+03    5.555556e-01    3.505530e+01    6.907182e-03
       249       56    1.494249e+03    5.656566e-01    3.484156e+01    6.862090e-03
       249       57    1.494249e+03    5.757576e-01    3.459273e+01    6.816520e-03
       249       58    1.494249e+03    5.858586e-01    3.430908e+01    6.760137e-03
       249       59    1.494249e+03    5.959596e-01    3.399088e+01    6.697559e-03
       249       60    1.494249e+03    6.060606e-01    3.363846e+01    6.628647e-03
       249       61    1.494249e+03    6.161616e-01    3.325217e+01    6.548820e-03
       249       62    1.494249e+03    6.262626e-01    3.283240e+01    6.459410e-03
       249       63    1.494249e+03    6.363636e-01    3.237957e+01    6.378053e-03
       249       64    1.494249e+03    6.464646e-01    3.189414e+01    6.279111e-03
       249       65    1.494249e+03    6.565657e-01    3.137659e+01    6.179407e-03
       249       66    1.494249e+03    6.666667e-01    3.082745e+01    6.067903e-03
       249       67    1.494249e+03    6.767677e-01    3.024727e+01    5.956968e-03
       249       68    1.494249e+03    6.868687e-01    2.963664e+01    5.832751e-03
       249       69    1.494249e+03    6.969697e-01    2.899616e+01    5.710730e-03
       249       70    1.494249e+03    7.070707e-01    2.832648e+01    5.576329e-03
       249       71    1.494249e+03    7.171717e-01    2.762828e+01    5.435565e-03
       249       72    1.494249e+03    7.272727e-01    2.690226e+01    5.295718e-03
       249       73    1.494249e+03    7.373737e-01    2.614915e+01    5.146045e-03
       249       74    1.494249e+03    7.474747e-01    2.536971e+01    4.988503e-03
       249       75    1.494249e+03    7.575757e-01    2.456471e+01    4.836613e-03
       249       76    1.494249e+03    7.676768e-01    2.373499e+01    4.674107e-03
       249       77    1.494249e+03    7.777778e-01    2.288136e+01    4.503576e-03
       249       78    1.494249e+03    7.878788e-01    2.200468e+01    4.335672e-03
       249       79    1.494249e+03    7.979798e-01    2.110585e+01    4.157818e-03
       249       80    1.494249e+03    8.080808e-01    2.018576e+01    3.975094e-03
       249       81    1.494249e+03    8.181818e-01    1.924535e+01    3.791148e-03
       249       82    1.494249e+03    8.282828e-01    1.828555e+01    3.599127e-03
       249       83    1.494249e+03    8.383838e-01    1.730734e+01    3.402629e-03
       249       84    1.494249e+03    8.484848e-01    1.631169e+01    3.206678e-03
       249       85    1.494249e+03    8.585859e-01    1.529961e+01    3.018813e-03
       249       86    1.494249e+03    8.686869e-01    1.427213e+01    2.809853e-03
       249       87    1.494249e+03    8.787879e-01    1.323027e+01    2.605058e-03
       249       88    1.494249e+03    8.888889e-01    1.217509e+01    2.395245e-03
       249       89    1.494249e+03    8.989899e-01    1.110765e+01    2.187782e-03
       249       90    1.494249e+03    9.090909e-01    1.002902e+01    1.967665e-03
       249       91    1.494249e+03    9.191919e-01    8.940291e+00    1.756597e-03
       249       92    1.494249e+03    9.292929e-01    7.842556e+00    1.539086e-03
       249       93    1.494249e+03    9.393939e-01    6.736921e+00    1.320552e-03
       249       94    1.494249e+03    9.494949e-01    5.624502e+00    1.100441e-03
       249       95    1.494249e+03    9.595960e-01    4.506406e+00    8.904410e-04
       249       96    1.494249e+03    9.696970e-01    3.383782e+00    6.692827e-04
       249       97    1.494249e+03    9.797980e-01    2.257750e+00    4.463032e-04
       249       98    1.494249e+03    9.898990e-01    1.129444e+00    2.233563e-04
       249       99    1.494249e+03    1.000000e+00    0.000000e+00    0.000000e+00

       250        0    1.500250e+03    0.000000e+00    0.000000e+00    0.000000e+00
       250        1    1.500250e+03    1.010101e-02    1.123677e+00    2.261282e-04
       250        2    1.500250e+03    2.020202e-02    2.246222e+00    4.520274e-04
       250        3    1.500250e+03    3.030303e-02    3.366505e+00    6.763258e-04
       250        4    1.500250e+03    4.040404e-02    4.483397e+00    9.013682e-04
       250        5    1.500250e+03    5.050505e-02    5.595773e+00    1.124076e-03
       250        6    1.500250e+03    6.060606e-02    6.702513e+00    1.346812e-03
       250        7    1.500250e+03    7.070707e-02    7.802503e+00    1.567252e-03
       250        8    1.500250e+03    8.080808e-02    8.894634e+00    1.786254e-03
       250        9    1.500250e+03    9.090909e-02    9.977806e+00    2.002748e-03
       250       10    1.500250e+03    1.010101e-01    1.105093e+01    2.220619e-03
       250       11    1.500250e+03    1.111111e-01    1.211292e+01    2.428658e-03
       250       12    1.500250e+03    1.212121e-01    1.316271e+01    2.646305e-03
       250       13    1.500250e+03    1.313131e-01    1.419925e+01    2.850760e-03
       250       14    1.500250e+03    1.414141e-01    1.522148e+01    3.055843e-03
       250       15    1.500250e+03    1.515152e-01    1.622840e+01    3.251058e-03
       250       16    1.500250e+03    1.616162e-01    1.721896e+01    3.440279e-03
       250       17    1.500250e+03    1.717172e-01    1.819218e+01    3.640898e-03
       250       18    1.500250e+03    1.818182e-01    1.914708e+01    3.832863e-03
       250       19    1.500250e+03    1.919192e-01    2.008269e+01    4.017643e-03
       250       20    1.500250e+03    2.020202e-01    2.099808e+01    4.197259e-03
       250       21    1.500250e+03    2.121212e-01    2.189233e+01    4.383339e-03
       250       22    1.500250e+03    2.222222e-01    2.276452e+01    4.556189e-03
       250       23    1.500250e+03    2.323232e-01    2.361380e+01    4.723887e-03
       250       24    1.500250e+03    2.424242e-01    2.443929e+01    4.881401e-03
       250       25    1.500250e+03    2.525253e-01    2.524018e+01    5.031927e-03
       250       26    1.500250e+03    2.626263e-01    2.601564e+01    5.187523e-03
       250       27    1.500250e+03    2.727273e-01    2.676491e+01    5.340717e-03
       250       28    1.500250e+03    2.828283e-01    2.748722e+01    5.485692e-03
       250       29    1.500250e+03    2.929293e-01    2.818186e+01    5.619478e-03
       250       30    1.500250e+03    3.030303e-01    2.884812e+01    5.751216e-03
       250       31    1.500250e+03    3.131313e-01    2.948533e+01    5.881465e-03
       250       32    1.500250e+03    3.232323e-01    3.009285e+01    6.001526e-03
       250       33    1.500250e+03    3.333333e-01    3.067007e+01    6.112797e-03
       250       34    1.500250e+03    3.434343e-01    3.121640e+01    6.216165e-03
       250       35    1.500250e+03    3.535354e-01    3.173131e+01    6.316478e-03
       250       36    1.500250e+03    3.636364e-01    3.221427e+01    6.412080e-03
       250       37    1.500250e+03    3.737374e-01    3.266479e+01    6.493696e-03
       250       38    1.500250e+03    3.838384e-01    3.308242e+01    6.574651e-03
       250       39    1.500250e+03    3.939394e-01    3.346673e+01    6.655168e-03
       250       40    1.500250e+03    4.040404e-01    3.381736e+01    6.721942e-03
       250       41    1.500250e+03    4.141414e-01    3.413393e+01    6.787757e-03
       250       42    1.500250e+03    4.242424e-01    3.441614e+01    6.841130e-03
       250       43    1.500250e+03    4.343434e-01    3.466369e+01    6.885995e-03
       250       44    1.500250e+03    4.444444e-01    3.487635e+01    6.921420e-03
       250       45    1.500250e+03    4.545455e-01    3.505389e+01    6.959770e-03
       250       46    1.500250e+03    4.646465e-01    3.519614e+01    6.983180e-03
       250       47    1.500250e+03    4.747475e-01    3.530295e+01    7.002829e-03
       250       48    1.500250e+03    4.848485e-01    3.537421e+01    7.016174e-03
       250       49    1.500250e+03    4.949495e-01    3.540987e+01    7.024913e-03
       250       50    1.500250e+03    5.050505e-01    3.540987e+01    7.024913e-03
       250       51    1.500250e+03    5.151515e-01    3.537421e+01    7.016174e-03
       250       52    1.500250e+03    5.252525e-01    3.530295e+01    7.002829e-03
       250       53    1.500250e+03    5.353535e-01    3.519614e+01    6.973180e-03
       250       54    1.500250e+03    5.454545e-01    3.505389e+01    6.949770e-03
       250       55    1.500250e+03    5.555556e-01    3.487635e+01    6.911420e-03
       250       56    1.500250e+03    5.656566e-01    3.466369e+01    6.865995e-03
       250       57    1.500250e+03    5.757576e-01    3.441614e+01    6.821130e-03
       250       58    1.500250e+03    5.858586e-01    3.413393e+01    6.767757e-03
       250       59    1.500250e+03    5.959596e-01    3.381736e+01    6.701942e-03
       250       60    1.500250e+03    6.060606e-01    3.346673e+01    6.625168e-03
       250       61    1.500250e+03    6.161616e-01    3.308242e+01    6.554651e-03
       250       62    1.500250e+03    6.262626e-01    3.266479e+01    6.463696e-03
       250       63    1.500250e+03    6.363636e-01    3.221427e+01    6.382080e-03
       250       64    1.500250e+03    6.464646e-01    3.173131e+01    6.286478e-03
       250       65    1.500250e+03    6.565657e-01    3.121640e+01    6.186165e-03
       250       66    1.500250e+03    6.666667e-01    3.067007e+01    6.072797e-03
       250       67    1.500250e+03    6.767677e-01    3.009285e+01    5.961526e-03
       250       68    1.500250e+03    6.868687e-01    2.948533e+01    5.841465e-03
       250       69    1.500250e+03    6.969697e-01    2.884812e+01    5.711216e-03
       250       70    1.500250e+03    7.070707e-01    2.818186e+01    5.579478e-03
       250       71    1.500250e+03    7.171717e-01    2.748722e+01    5.445692e-03
       250       72    1.500250e+03    7.272727e-01    2.676491e+01    5.300717e-03
       250       73    1.500250e+03    7.373737e-01    2.601564e+01    5.147523e-03
       250       74    1.500250e+03    7.474747e-01    2.524018e+01    4.991927e-03
       250       75    1.500250e+03    7.575757e-01    2.443929e+01    4.841401e-03
       250       76    1.500250e+03    7.676768e-01    2.361380e+01    4.673887e-03
       250       77    1.500250e+03    7.777778e-01    2.276452e+01    4.506189e-03
       250       78    1.500250e+03    7.878788e-01    2.189233e+01    4.333339e-03
       250       79    1.500250e+03    7.979798e-01    2.099808e+01    4.157259e-03
       250       80    1.500250e+03    8.080808e-01    2.008269e+01    3.977643e-03
       250       81    1.500250e+03    8.181818e-01    1.914708e+01    3.792863e-03
       250       82    1.500250e+03    8.282828e-01    1.819218e+01    3.600898e-03
       250       83    1.500250e+03    8.383838e-01    1.721896e+01    3.400279e-03
       250       84    1.500250e+03    8.484848e-01    1.622840e+01    3.211058e-03
       250       85    1.500250e+03    8.585859e-01    1.522148e+01    3.015843e-03
       250       86    1.500250e+03    8.686869e-01    1.419925e+01    2.810760e-03
       250       87    1.500250e+03    8.787879e-01    1.316271e+01    2.606305e-03
       250       88    1.500250e+03    8.888889e-01    1.211292e+01    2.398658e-03
       250       89    1.500250e+03    8.989899e-01    1.105093e+01    2.190619e-03
       250       90    1.500250e+03    9.090909e-01    9.977807e+00    1.973681e-03
       250       91    1.500250e+03    9.191919e-01    8.894636e+00    1.758101e-03
       250       92    1.500250e+03    9.292929e-01    7.802506e+00    1.539996e-03
       250       93    1.500250e+03    9.393939e-01    6.702518e+00    1.321442e-03
       250       94    1.500250e+03    9.494949e-01    5.595778e+00    1.101583e-03
       250       95    1.500250e+03    9.595960e-01    4.483392e+00    8.907828e-04
       250       96    1.500250e+03    9.696970e-01    3.366501e+00    6.696486e-04
       250       97    1.500250e+03    9.797980e-01    2.246220e+00    4.462482e-04
       250       98    1.500250e+03    9.898990e-01    1.123676e+00    2.232403e-04
       250       99    1.500250e+03    1.000000e+00    0.000000e+00    0.000000e+00

       251        0    1.506251e+03    0.000000e+00    0.000000e+00    0.000000e+00
       251        1    1.506251e+03    1.010101e-02    1.117939e+00    2.264952e-04
       251        2    1.506251e+03    2.020202e-02    2.234751e+00    4.519687e-04
       251        3    1.506251e+03    3.030303e-02    3.349313e+00    6.772622e-04
       251        4    1.506251e+03    4.040404e-02    4.460501e+00    9.019456e-04
       251        5    1.506251e+03    5.050505e-02    5.567197e+00    1.125184e-03
       251        6    1.506251e+03    6.060606e-02    6.668285e+00    1.346606e-03
       251        7    1.506251e+03    7.070707e-02    7.762658e+00    1.568185e-03
       251        8    1.506251e+03    8.080808e-02    8.849212e+00    1.787111e-03
       251        9    1.506251e+03    9.090909e-02    9.926853e+00    2.003687e-03
       251       10    1.506251e+03    1.010101e-01    1.099450e+01    2.223219e-03
       251       11    1.506251e+03    1.111111e-01    1.205107e+01    2.433965e-03
       251       12    1.506251e+03    1.212121e-01    1.309550e+01    2.641905e-03
       251       13    1.506251e+03    1.313131e-01    1.412674e+01    2.848832e-03
       251       14    1.506251e+03    1.414141e-01    1.514376e+01    3.053233e-03
       251       15    1.506251e+03    1.515152e-01    1.614553e+01    3.249404e-03
       251       16    1.506251e+03    1.616162e-01    1.713103e+01    3.445936e-03
       251       17    1.506251e+03    1.717172e-01    1.809928e+01    3.645179e-03
       251       18    1.506251e+03    1.818182e-01    1.904931e+01    3.832079e-03
       251       19    1.506251e+03    1.919192e-01    1.998015e+01    4.023196e-03
       251       20    1.506251e+03    2.020202e-01    2.089086e+01    4.205747e-03
       251       21    1.506251e+03    2.121212e-01    2.178054e+01    4.376657e-03
       251       22    1.506251e+03    2.222222e-01    2.264829e+01    4.551642e-03
       251       23    1.506251e+03    2.323232e-01    2.349323e+01    4.724303e-03
       251       24    1.506251e+03    2.424242e-01    2.431450e+01    4.885251e-03
       251       25    1.506251e+03    2.525253e-01    2.511131e+01    5.043488e-03
       251       26    1.506251e+03    2.626263e-01    2.588281e+01    5.196886e-03
       251       27    1.506251e+03    2.727273e-01    2.662826e+01    5.344040e-03
       251       28    1.506251e+03    2.828283e-01    2.734688e+01    5.485294e-03
       251       29    1.506251e+03    2.929293e-01    2.803798e+01    5.623978e-03
       251       30    1.506251e+03    3.030303e-01    2.870083e+01    5.755679e-03
       251       31    1.506251e+03    3.131313e-01    2.933479e+01    5.877545e-03
       251       32    1.506251e+03    3.232323e-01    2.993921e+01    5.997617e-03
       251       33    1.506251e+03    3.333333e-01    3.051349e+01    6.114187e-03
       251       34    1.506251e+03    3.434343e-01    3.105703e+01    6.225189e-03
       251       35    1.506251e+03    3.535354e-01    3.156932e+01    6.312705e-03
       251       36    1.506251e+03    3.636364e-01    3.204981e+01    6.412397e-03
       251       37    1.506251e+03    3.737374e-01    3.249803e+01    6.502548e-03
       251       38    1.506251e+03    3.838384e-01    3.291353e+01    6.584184e-03
       251       39    1.506251e+03    3.939394e-01    3.329588e+01    6.655394e-03
       251       40    1.506251e+03    4.040404e-01    3.364472e+01    6.730914e-03
       251       41    1.506251e+03    4.141414e-01    3.395968e+01    6.791736e-03
       251       42    1.506251e+03    4.242424e-01    3.424045e+01    6.844764e-03
       251       43    1.506251e+03    4.343434e-01    3.448674e+01    6.892492e-03
       251       44    1.506251e+03    4.444444e-01    3.469831e+01    6.932724e-03
       251       45    1.506251e+03    4.545455e-01    3.487494e+01    6.966749e-03
       251       46    1.506251e+03    4.646465e-01    3.501646e+01    6.985781e-03
       251       47    1.506251e+03    4.747475e-01    3.512273e+01    7.010282e-03
       251       48    1.506251e+03    4.848485e-01    3.519363e+01    7.027164e-03
       251       49    1.506251e+03    4.949495e-01    3.522910e+01    7.027762e-03
       251       50    1.506251e+03    5.050505e-01    3.522910e+01    7.027762e-03
       251       51    1.506251e+03    5.151515e-01    3.519363e+01    7.017164e-03
       251       52    1.506251e+03    5.252525e-01    3.512273e+01    7.000282e-03
       251       53    1.506251e+03    5.353535e-01    3.501646e+01    6.985781e-03
       251       54    1.506251e+03    5.454545e-01    3.487494e+01    6.956749e-03
       251       55    1.506251e+03    5.555556e-01    3.469831e+01    6.912724e-03
       251       56    1.506251e+03    5.656566e-01    3.448674e+01    6.872492e-03
       251       57    1.506251e+03    5.757576e-01    3.424045e+01    6.824764e-03
       251       58    1.506251e+03    5.858586e-01    3.395968e+01    6.771736e-03
       251       59    1.506251e+03    5.959596e-01    3.364472e+01    6.700914e-03
       251       60    1.506251e+03    6.060606e-01    3.329588e+01    6.635394e-03
       251       61    1.506251e+03    6.161616e-01    3.291353e+01    6.554184e-03
       251       62    1.506251e+03    6.262626e-01    3.249803e+01    6.472548e-03
       251       63    1.506251e+03    6.363636e-01    3.204981e+01    6.382397e-03
       251       64    1.506251e+03    6.464646e-01    3.156932e+01    6.282705e-03
       251       65    1.506251e+03    6.565657e-01    3.105703e+01    6.185189e-03
